dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
cleaneval,929016cfa8f3e9dfab9cd67fd24e08ea380f948c28b252b2b6fb908dcee6062b,0.730204,67,30,6141,6229,30,0,3,0.0897
cleaneval,3a6aff2edc23d85fcdb0de4aa5891b394016b8bc80db48284b42833020b0e028,0.715628,65,33,16480,16426,31,2,14,0.0930
cleaneval,38428ffd6b370a8408d84432e3ae988ff08933e92a18f56120b8a84883103d21,0.683246,21,4,1534,1994,4,0,10,0.0322
cleaneval,874478b584c62f20239593c3c5af58928355fb16f2458db8feee7d4a3dc3deec,0.478810,96,36,4900,11228,36,0,57,0.0988
cleaneval,da8bbbd722b8efb4ad62564c91a188c5d9b64760319550bfccf6606091e2396a,0.501695,225,63,7174,8032,59,4,148,0.1852
cleaneval,2b2ba094061e6f5db7febc681a5f24a645cd45fd82068429f8b9936ec1a65338,0.727826,66,34,8399,8563,34,0,4,0.0776
cleaneval,6f80376fdbf695f0a621d218a19c69dc54b6d60f196bbcb8d0cb759aacf575c9,0.685819,173,101,41890,36371,95,6,30,0.2697
cleaneval,522004ccb2e54fcdb7b4ee6a99c4a9873efcf2837518afdade71e27de3c8a0e3,0.627380,99,48,9781,11559,48,0,28,0.1222
cleaneval,0207a848299d0d7c65bd0954ced69acaf5d8eb28fdc9ef93e565eae94fd9c413,0.555758,82,22,14014,11448,21,1,2,0.0823
cleaneval,6f7d1b92e547cdff39c20c0b79ac473691d91ec6cf3e7bbb25b614786805b187,0.444923,123,46,8275,11885,41,5,49,0.1290
cleaneval,b73a073503ce383106a7ad87e0c9119641fb8335340505dad680cff855428582,0.729845,197,83,14645,14696,77,6,25,0.1823
cleaneval,4264f89b4849cbddc904d5eb96f0029b08cca1990a92728b78f1f5d0ada09971,0.462687,28,2,7517,5799,2,0,2,0.0596
cleaneval,ad94dd64580d86f5c281861706c4e147c4f3c469fe5f2c993d9e18ca692d79e5,0.739033,38,28,14216,14040,27,1,3,0.0630
cleaneval,9fb36b14cff29db9603005ffe615daf47046a1ee3c6ba4c7b9eb77b2f624bbc3,0.758940,234,184,50643,53684,183,1,45,0.2569
cleaneval,2e5065ea6737a848fdaf8aadf6258f7c5d84073eeca0235658b52d075e7a8edc,0.727362,55,22,6844,7016,22,0,21,0.0701
cleaneval,2f16a467494f8b32918e5b64c7f5a8d16eef1f5e22dc2924c755464e5d6afb93,0.000000,90,1,17,827,0,1,34,0.1228
cleaneval,f8a76a0d60951829b8d3ec852c4d58e05dfd7e00fc0a8bf7a035854c742161bb,0.628331,239,128,58950,63899,127,1,90,0.2896
cleaneval,cb93eb4b998de430cfcd5e5d86acb31efc393a64f3488604e1d5adcf5c812a54,0.577092,79,74,19193,19782,74,0,5,0.0821
cleaneval,29c22f1b77c8ac0de5a61284c426f155b6febe3a807b865dc63e945ba4f0cc2b,0.702331,243,38,6958,6649,36,2,33,0.2635
cleaneval,ddf692bf6da40c775aa2c830f934356baf64627a0617db29bfdcfefe8f47b646,0.489990,39,22,11815,13683,22,0,11,0.0718
cleaneval,bf0bd3bb72d742db9a0b78cc20d36820fbdaf08bed4fcc8133942f9d68e36796,0.710471,17,12,4692,5625,12,0,1,0.0253
cleaneval,6350ba5a08ca0de252f3e4c438a5909de6c22b39f90a2537f7645eede905c33c,0.119205,43,3,169,318,2,1,4,0.0820
cleaneval,e642f5b3f6c388baee0e9ea5f8cd268c3bdd926d3f53197612425ca6ff406359,0.770483,199,105,18273,18321,105,0,22,0.1788
cleaneval,291655dfe894fe79e95bc5bafa08d8fb07ce0820e1dfaab1a0dd652c0cec2cdb,0.749731,89,53,8598,8552,50,3,5,0.1154
cleaneval,71e5c50c46b296b270ae9fb86117b11744cd3d75b59207683d7b4d7728741171,0.743416,32,28,8971,9375,28,0,1,0.0479
cleaneval,4510c5ee5258b8eeabc822bddece366e63141e0126825a38bf182fa52e00d56b,0.731490,286,166,47725,49749,165,1,58,0.2935
cleaneval,d76bd4ecb119102454a9abadf82d187ca0ad835e4c44903ad082c20ab0ef1f60,0.642438,287,105,20106,28001,104,1,113,0.2883
cleaneval,30d89e3fc056f2cf4b1d455f3e713649189caa400b65fe46b64690be9f4024e0,0.568541,196,130,35820,46040,130,0,61,0.2108
cleaneval,7ed454bcd2ded48575ebdd5f816f0a2fbd697cf8ab00b9ea13930339bb844c33,0.713768,42,8,2702,3285,8,0,13,0.0800
cleaneval,c005d03657fdab08dcb2a7204c8b83545d093e6f11ac4b44148eba07abf276b6,0.000000,22,0,0,11187,0,0,19,0.0373
cleaneval,d07f91aafd22183920effd17f7d022ed7b07476bc086d16c1695fbf0e36efc36,0.661817,159,89,18855,20355,89,0,47,0.1908
cleaneval,b0a8d10cd596cda281ebdfd45a7094f9841b0f16063dde09758b83cae5e6ba20,0.307645,68,13,2033,6273,13,0,48,0.0996
cleaneval,0e87732a2105733e14375efe9a40377251bc6885cfb13518149d68ede9553314,0.219835,222,16,1034,2307,14,2,68,0.2544
cleaneval,f39f81609eb41f866b27ffb3a2e6371110014037b66207e457b8abc60b2952a0,0.674683,238,28,4603,4446,20,8,29,0.2461
cleaneval,59184e80891fc72835ae2a3f69094ed3ddd72dfdecd31eb927586cc714f9e239,0.770992,16,3,760,762,3,0,0,0.0341
cleaneval,00637c070d02ce976b725c180ab6167840dde27e62fbe7f3294d0ea74910f6d8,0.597085,105,93,30291,26622,89,4,6,0.1319
cleaneval,e909542a8b592867b879ddac94c943ab25f92fc590aee11ec05016baa0b1a4f8,0.594670,53,42,23857,23598,40,2,6,0.0577
cleaneval,4bb5dce075bb2a9085c2950a5818cf40ef4e40fc81bb8a78240d99d0e589f286,0.675810,42,28,14069,11494,28,0,3,0.0609
cleaneval,1e4bb2dfe3cb80cb1c90d6febfd95fb472b5a6503676d6d28253a41f39a0abf8,0.040214,168,19,1399,627,3,16,28,0.1899
cleaneval,d8613b002e16465cc88f8e1c5c1d7063160a2f371ec0eb7518a61669a323c71a,0.638790,55,11,7482,7222,11,0,6,0.0818
cleaneval,eb66d6b3c20e3b3f7adc3928f79a24ddb6c36c7ce5d29c59a45123b8112883bc,0.751057,37,27,10195,10000,25,2,1,0.0585
cleaneval,5b9161446f0e2e9bf620b774c43880ea4f88da85e9bd4334fce6aa1746ae80b2,0.000000,308,4,118,197,0,4,3,0.2678
cleaneval,4279d21f7b2f38f05e0d1a05cf4673a010254ac7050d87da0a4611814f45f7b1,0.742945,107,17,7175,6661,16,1,9,0.1294
cleaneval,e059730d50db28e5fe79a0f841157e0a93acf5bc8edd0fee5b6caea75b95a9db,0.102687,46,23,18208,2358,13,10,12,0.0613
cleaneval,d65ec4434b8702b6ab2fd0ec6bb67efaf1e4afbea2fea8992533d7928a8763b6,0.799182,19,17,5193,6308,17,0,2,0.0293
cleaneval,3e22d6fda06b7561fb5b720642362acf61e8af222122199c8fa2e5d98058b420,0.582103,96,50,15981,17786,49,1,44,0.1007
cleaneval,a2523aa03ecd3262512441b54bfeee45370fb2f6d1dee363539410eb015f83a9,0.676752,41,27,6095,5166,23,4,7,0.0657
cleaneval,b57beddefa40c5b875b3a5ff7f66a21665514cb892ce5ad87f9e20fff3425c20,0.607944,58,42,11247,10812,40,2,11,0.0613
cleaneval,bc215a4171c5f7d5ed84ce771725ed59871ab82907cfbaeaf340386efdd68f9a,0.505906,65,43,11900,14046,42,1,19,0.1043
cleaneval,b3802b51379808041a36a3d7217d9dd75c8de9f59347e5d407809b96df026ebf,0.303141,59,15,4670,15452,15,0,39,0.0851
cleaneval,edffb85cd17ca04520bbc111cf8052ab39e93476197f60180d752ed327255031,0.675191,206,123,36646,38526,123,0,83,0.4581
cleaneval,1c7d7373c387e6cc767ba6a6c9de68c4fe8e0f289513686aa1785a4adf1cc64f,0.472050,70,7,1049,2283,7,0,34,0.0948
cleaneval,f5189627060194986021566266a2c7e740f4deee435bb05c07313384c8d99a70,0.622741,46,42,14885,14736,42,0,3,0.0768
cleaneval,7a0e35f91ad2c965cd2a944ec42acdceca3ef395168d9e40fadf4e5aacb55011,0.601896,16,5,2642,2937,4,1,4,0.0367
cleaneval,9f1feef23e29c6e2cc2685a69d91bd7ca0bfafb85f9a240ef680a554051b9b7d,0.335281,65,14,2788,7243,14,0,44,0.0897
cleaneval,e9e090bbb38bbc6f51b802870a7e623bf81f48ba4a00c10929de418c6d10b829,0.511854,122,102,35317,36152,102,0,17,0.1414
cleaneval,bdad978e1754cf9a6b2191c7ef697a5c7801a390806ee8d0f063af949c41e2b7,0.658960,84,28,4291,4067,21,7,5,0.0936
cleaneval,e6c4383eca5a2bd6fa427a9e4069fba15f91cd48e6e962d7c103e0173f2c4f51,0.758395,97,4,8222,8370,3,1,6,0.1276
cleaneval,209dab117c99d34f5e613855742e4fa14381aca31b57fbb34f9546c7a5f149eb,0.173913,55,4,422,2987,4,0,47,0.1448
cleaneval,b9d50056e50d24ee5ab29dae824b551ca0f79c378bef02a9bf339133f9ebe4db,0.225179,57,20,2201,2807,11,9,16,0.0770
cleaneval,3dc2b0ba6b27a7152af53de4fcec3a103e1dbb2d051d8062ab233f698bf4534c,0.000000,8,1,33,109,1,0,4,0.0237
cleaneval,45942136047e0d9ba375c337c311da01dad734725a87024f121cc6e88b8843fa,0.546304,67,46,19271,18135,45,1,17,0.0974
cleaneval,a6e2ee728975633d4156ab01e8d010caec69cae6cfe60e36728eda563e81beda,0.609872,93,42,13926,13496,42,0,25,0.1154
cleaneval,dcb97ab9c06e095fec8ba3b3f6d9818989dc8e8645110fb8f17bb0c9d6cdd52c,0.000000,3,2,2852,0,0,2,0,0.0166
cleaneval,620b774e0518fb40eaeaed8d0658b0dbde02b7249fc4af67cecc5d12a74d853e,0.565241,84,30,4001,6025,30,0,35,0.1108
cleaneval,b5dc24bb33ec6fed8a2f4572b9f62393f746bdb0751937d49a8136f00d6b330f,0.445116,109,53,6358,10463,53,0,36,0.1252
cleaneval,4c75a455d9442297e48053a07f45844dfcfe695c2975dfb4563bb7bdaa44c2e0,0.760360,121,24,7792,7630,20,4,23,0.1526
cleaneval,83888e4f870e308f0799a1320e1b917b509716534380b881b213db7ab212758a,0.609571,147,41,9899,9442,40,1,21,0.1595
cleaneval,885380b8d0dcf912c84e64af8d1831b5f4930b72ee0977d69f4df67e5b624721,0.640139,44,37,10784,11242,36,1,6,0.0567
cleaneval,4f37e8ae430b8225923eb4c87b541ffec85effb05a3d71194ce3526dabf12297,0.694181,37,13,5442,5693,13,0,2,0.0586
cleaneval,e5ee6b800faf6ae88df0987e6218d59f438f8ca58a5c54d37f52cc23d79bb0bb,0.009700,15,2,67,8555,2,0,9,0.0308
cleaneval,3903b53df6f5ecdc34ee392f783a206a1474f34d008b8295a10b80097cdbf7cc,0.202375,80,10,882,4613,8,2,37,0.0958
cleaneval,121d7b112441fe9b32bc35309a79017f65fc9e7d005c0c986db240e2b6a42c0e,0.742672,32,15,9334,9428,15,0,6,0.0456
cleaneval,67470eeaf166009dfd2dc8bfa33f6ed93c2b6587410f8555488ba18d44d8e578,0.432894,593,57,5433,5842,28,29,203,0.4571
cleaneval,9954beb228eb70f2015002c8914bed51f08b8010e25bbd71580cebbd7e3f0324,0.721257,24,15,8321,8336,15,0,0,0.0430
cleaneval,d40edf1686bd689a6039e506ea41933a0a9b2c07baae4efe794d36db35703c7e,0.704464,224,192,84561,82321,192,0,22,0.2573
cleaneval,0ccdf605924dd296f54ea230b15b11784fdf79f7d36b86df00a72cf7ae1baf68,0.395652,147,66,11143,11079,58,8,39,0.2217
cleaneval,06c671cb673dbf8acb77b2f0ca46810c743aaeef89752bc372a2fdc8e0185cde,0.562977,160,66,15854,20541,65,1,67,0.2093
cleaneval,b78896e0b11d4e1b0f353a3935e4575660848b5cf006e16e1df38c92ebf5d249,0.518635,54,43,12276,10494,42,1,0,0.0707
cleaneval,c65c715c8924699102127351e72f644dbbff5f9a6e801b6bae3542f09c31afba,0.192032,76,9,1905,10561,8,1,63,0.0992
cleaneval,ee63525b62bc9f5de26debf8294fc33e165fa96331672ee5aca7f068293390df,0.601376,40,12,2429,3004,12,0,20,0.0607
cleaneval,1ff27114d32215e2abd3d654be52370d47767293b79d969a1675b9537e86f36a,0.681193,25,20,18173,18218,20,0,3,0.0390
cleaneval,6f2c1220bdbd8dde5b65ed3ff2d560195f234db2f7ee305553cccca6cb038c5c,0.615541,216,84,11328,8543,67,17,48,0.2093
cleaneval,8008d3daa7eafb834bfb23f781752565f6171aa69b0f3839866bd9be3424db84,0.642949,96,13,2779,3688,12,1,28,0.1116
cleaneval,0069b434a26c6f1e78e59b909f651965a57d600845df45681f599075815c5ee9,0.431080,238,108,14484,30742,108,0,130,0.1837
cleaneval,af95dfbd1f28a49445f2488524202b3f124121332621ff34846068483a909be3,0.000000,4,1,54,4497,1,0,1,0.0231
cleaneval,5a3ddba38b586af2495ef7d09f84f2d2f2617be4ea6e78786e44f71853f57b5d,0.421150,132,55,6301,8157,53,2,59,0.1263
cleaneval,0a717b395267319ac17c61c98b587538c7abc9657d45529af3f56120a6629a8b,0.657999,49,21,3638,3812,21,0,7,0.0769
cleaneval,12d6b151f1becad39f73da78c4bd970a5076d9c26bdbac3ae277efc1eb051879,0.393424,107,23,5327,9125,19,4,37,0.1255
cleaneval,3699c12b4ddc731694ef7ee4f2a2d792ad5024fe7e5228d24d0c482ba00a84a7,0.169386,127,16,2539,19927,16,0,109,0.1377
cleaneval,50e1165ea94a0ebff97ed572e883ce847992d8506df184a328805a304de9aa5c,0.504603,84,66,13187,11556,65,1,3,0.0916
cleaneval,5e6760110820d18d00d9b12d661b94e4b2e0f03228f97fea577895ff1c8cc30d,0.777918,73,50,21641,21884,48,2,9,0.1178
cleaneval,95368d1a59109bf602c7dc2fbdb9c35d92e079684e019dea82e23d423a53d47b,0.005618,138,1,30,3559,1,0,79,0.1924
cleaneval,a3837689e8fc6d702bbd223c749ed9354d5e391b7add52a20b1272a7bef6f585,0.717804,99,19,3623,3998,17,2,7,0.1115
cleaneval,026a0b2329b8bb430d64ceb4a22b46d72dafcc3d0552bf44d7ea529af9a65c41,0.572823,73,34,7523,10299,34,0,27,0.1182
cleaneval,f771c95615238127c894370883a7d8247bad88dfc23aedeb403fb9282b4e87d5,0.672984,112,31,7626,8576,25,6,46,0.1137
cleaneval,0827a8e9abeef94724b3e21942041564a8876275a24c5f26a3a50e7f399370d7,0.658100,107,23,5377,6308,23,0,20,0.1035
cleaneval,ad4da13d7170d8089c04e3ee44b69ff84b9f299e055b5c07811c362f114ebee2,0.657010,29,13,5039,5709,13,0,8,0.0445
cleaneval,db79915267eaf232305eb66c59921156971a021aefd84bf60581873568f09cc7,0.449603,56,6,4232,3685,5,1,16,0.0906
cleaneval,0490d8a5dfe65ffee2750495a86d1acd0af932a8a67d91c4b6b30d567e317598,0.564560,39,12,4148,4014,12,0,9,0.0571
cleaneval,3f2f5d13d07241475b666a1938ef3b6ff8456ed857469ea7656dd986dabff2db,0.353365,62,16,1938,6321,15,1,39,0.0615
cleaneval,5252a66aca444d39c1bb00ddab18a885de4588d96dd22d08dec2c043f6614a7c,0.717459,431,307,109086,117930,306,1,83,0.5143
cleaneval,f6e94210fc442b73a98e77892e38a0c51398a4ef17e748e67669d2ee5261aee0,0.519373,27,3,2004,2491,2,1,4,0.0947
cleaneval,31b573495ca3c74c2a8c18db2c7fa9bea9759a9d69296717a6d7c25e9a667cd5,0.416185,55,5,741,803,3,2,17,0.0764
cleaneval,f8ea473df6e3895bd9978e26d7a69a90294bb1ab3e9ba03cacbadca0ecbfda9b,0.672983,199,41,9729,10222,38,3,54,0.4920
cleaneval,68971e8363ee71ef5eda51e42dace531a4bc9cd6166e896773eea4e5f1c93698,0.562784,89,63,11272,10647,61,2,13,0.0928
cleaneval,2d99cca92f8a315ec64d9f95cffb9410035ca09fc73611568e51a3c641b7b8d6,0.816245,109,101,28910,29276,101,0,6,0.1133
cleaneval,77a700c71e2b53d36c12d3f7f0e5c184702e8f14f3c26890dea9985b905249aa,0.668750,55,38,21361,19539,38,0,7,0.0666
cleaneval,c62fab6ecd482cd44f5c8132200331652a87dedbd6fe928500d6202b3d86ad3c,0.299639,163,29,3133,7824,29,0,120,0.1571
cleaneval,62cf74a734b089fe4bbf689b3f1d3c56d47d3be15e3fc85f0329636c70fec46a,0.073059,100,3,137,2241,2,1,43,0.1095
cleaneval,c20fab55993574ba538996983a693f2df8019f4fded52645ae3c17101a1b87f6,0.000000,19,1,39,292,0,1,7,0.0443
cleaneval,6c1b44780bd48e6ba1e27526ffbee9508a2d91cc8a296281304459f88dc72996,0.071089,155,13,1015,17155,13,0,137,0.1553
cleaneval,54c8c8b92804ef05954e820040939eecc23e9975afcebf5306dc8d954f13bdd5,0.556624,284,141,28212,30325,131,10,84,0.2248
cleaneval,39431f03bbf0c004c5e40f4f4c3d3961df67c457dea23d351f74e9bf1c9ee149,0.545701,95,26,3505,5390,25,1,59,0.0879
cleaneval,436d88316dfcc0ddea39bc237b44cdef06a45c4ae2a9164928e440ce76aa9e5f,0.657673,20,17,10551,9973,17,0,1,0.0343
cleaneval,98148cc46f88e643b4540abfed36d44febe80130230dfd3054414fdd41a9c339,0.571304,182,91,16720,21502,85,6,85,0.2044
cleaneval,14244fbbfc639fc9a1b1ff2a7623213488891c4b0fe25224c3eb3c6e1bdea647,0.564006,21,13,3475,4805,12,1,7,0.0294
cleaneval,7de5db1934acc77a77ba897ec837f120e60fc3fc1c44c3d2bc0c4fdee2f3a4b7,0.589666,138,19,3269,4915,18,1,38,0.1415
cleaneval,f0ee7d08bfe26e707cdd418742caef14fbb48e725eb7fc7d73e0e9bf60a80b5b,0.039130,43,2,713,725,0,2,2,0.0958
cleaneval,cb071863d17cffae89810443c217424381b6f8082d1a6839e54c24296d8bd05e,0.361875,45,20,4703,9483,20,0,18,0.0637
cleaneval,16709cf8c732aad576f61b346ff967628582795c9361dc999b81189012ea43d3,0.587039,75,26,11959,12136,26,0,29,0.0964
cleaneval,dd83d5d3a0f8db076fff5194dbc9525e6029db0e0e7fa8bcfe456c47202ab90f,0.704301,167,141,28769,28921,139,2,10,0.1771
cleaneval,89cfb9a8574a695d22b645172dd12a8f668bf3833a11b6ec584b0916e1b8d6ca,0.659486,93,17,5488,5242,14,3,10,0.1166
cleaneval,841e258c39e2a617e8735179b8d154c9dac8b7f09fb39aac6270249dbf6bbb3a,0.072117,93,4,718,9581,3,1,81,0.1046
cleaneval,300b2740a94d04f93e898c9e259fb68966362fdc7906a07722d866c6000627a7,0.750720,221,141,49161,50758,139,2,62,0.2350
cleaneval,46becf4696b477bc9668310a3b4b1c322cdff9b26fb39f7a74b95d47b87668d2,0.547588,113,85,24674,26343,82,3,11,0.1363
cleaneval,323b180b1f21427bc0181f572702c9900507fae1c88336b2368a6b3d743331b5,0.537331,90,51,16448,23982,51,0,39,0.1337
cleaneval,70c5f42fd39a8e842fb74509e05160eebd31fd50416f25bd385e79bc08406048,0.574259,301,87,22137,26332,81,6,107,0.2901
cleaneval,629eabd56e3a1355de90c35dc3a0a4ca36e6a07052005321fe2139c6fda7c85d,0.760747,139,104,19843,19574,103,1,8,0.1292
cleaneval,9ba6d7c57c1c9fb27feb4cf77ee24970bdfb9a67f23b102968bf85dff2400e3f,0.709581,55,39,9953,10696,39,0,11,0.0642
cleaneval,2b2f642dbf1150806cdebe2510c0162fde2a5a6e06b86a4d04983418eaec2893,0.581034,56,13,3658,4494,13,0,20,0.0687
cleaneval,e1918887a3e928163c57c0b9fe1d9064a2ca3623845999b0ace7a358d31a2c27,0.761365,29,21,14407,14180,21,0,3,0.0579
cleaneval,3c972370fe8ad94266f6fe99e09d9475d81cb12179e56f5fb19c6ad0e39fcaf3,0.403474,57,21,5639,5008,21,0,9,0.0752
cleaneval,db964022e55530c7534ef79a8c01cb24398a8dc39099f21a33a7c2edfbea707c,0.658651,83,59,24499,24470,58,1,16,0.1133
cleaneval,1df486cba0a614bc7f84e256791a0c37e6444b766d1159ef89c32e6c538a7e08,0.000000,61,1,45,1835,1,0,23,0.1001
cleaneval,83e72ae0fb977da5671d5584fb4481ed3613be84c84a86af44f7a0c106eb1988,0.571267,32,14,6763,6800,14,0,14,0.0477
cleaneval,79be544a514bb1975704af13a1cf69e691f279e6e9547ee04bd45bf7fef345db,0.511915,118,47,10917,7272,41,6,40,0.1749
cleaneval,6ac4533899f4dad958670275317ea06c608672d7558189d88ac1cb77f76efdb5,0.729386,112,82,22262,21907,81,1,13,0.1365
cleaneval,3352126c578cecbe904efd9458d912cb3bccc255d8800b1b17c124b7e178f6e8,0.578158,58,18,5183,3961,15,3,10,0.0940
cleaneval,c2c3ccefdc816709a18902ec3c964680075471402c2c3e53fdb24437ce3563fb,0.621065,70,42,7907,7960,42,0,19,0.0760
cleaneval,dbfa88dcdff4a38d0c1cf014f09b49554d8a117e5346c6803c9899f769bd3566,0.723265,102,34,7701,6070,22,12,10,0.1231
cleaneval,89ddb1e7ac096cde238c76bf1c4c6175d1c0ef723095acd2df3384b3c346b039,0.549269,134,60,11264,13987,58,2,57,0.1235
cleaneval,d350ae9347261f9bab57be3ccb245ac498e8eb4954f2419887ddc0f6e004e2d4,0.759618,66,37,7973,9004,36,1,26,0.0769
cleaneval,308153bd53ac1d2664eb9bd1a3b4ce42e36f39efec6e7e181e863cbe5156ed07,0.451880,58,9,2386,4753,8,1,30,0.0666
cleaneval,886ba562425116b5a12780be3e2e62c3c7fac48c813c299688dd351191c0c873,0.455277,183,21,4680,2414,17,4,11,0.2103
cleaneval,8516764a0435ce8106261fb23749c8bb103f39937937698f90498e22dbf77b38,0.610346,46,9,5403,5154,9,0,2,0.0609
cleaneval,bc8e776cac4b9e3fdc65b34f32b6fe8e0699a21eeca9c70526e77da2d7cccd94,0.000000,84,3,163,0,0,3,0,0.0930
cleaneval,7ab0c18189c6b59d6f64f8596d11d54d00f40282d4c01d3aff5a1e9ba53a5fb5,0.591591,83,67,36436,34236,67,0,14,0.1070
cleaneval,bde6dbc7deac64b8b85c3970cb35d6d70c9e55ab295a754b5a7916acd3e957b6,0.582454,74,54,25029,22490,54,0,15,0.0886
cleaneval,f4891b640d4acd5f6f05aeb9649f45a669b375d953e0e3de38d812e834bb0432,0.597451,108,44,19534,17661,41,3,25,0.1487
cleaneval,10ba6e9c0dc9029e590ed5624aefd47d0e5a1d58ac48f59462c44798a6e3691a,0.102370,192,5,655,7052,4,1,126,0.1993
cleaneval,d3286ee4cda24ff3e4781fb6b6fbad5c8525b1fd064c73aac86e2bc458762362,0.412392,386,145,12877,16387,141,4,200,0.5543
cleaneval,1d0fca5eaec5be0893647b705ab3804522d73f29e81e4f1893128f202d776bd3,0.758298,79,31,6818,6706,29,2,10,0.1090
cleaneval,008bec23d9bc24b3f13dba7f3ebb866ec147058e9dc9f9d9cd9433df7a07933a,0.623580,103,41,19383,21912,40,1,43,0.1071
cleaneval,370a79caa8175cdbdccf6ce55f2296a7b93bf1cab97810a84eb803a41bc9e4c4,0.461686,284,95,15346,28609,90,5,136,0.2900
cleaneval,001560ee083ca491cdf469ea616f154d953dee200e690a72ddf68e310f3a9f2d,0.000000,1,0,0,15143,0,0,1,0.0730
cleaneval,b191c86b85c0543c72ddab18cf699ca11e44983e1d08b1dff3b75aaba8a8b910,0.547425,147,63,15810,15549,62,1,69,0.1783
cleaneval,d76a129e5332f4bc88f09d061d4179ede08da4806c79b66d0f9cb695ca42a27f,0.542044,187,53,7218,13172,52,1,90,0.1690
cleaneval,4f8ed1c33118c0dbe6fe3af46bbf60f5fb7846a5af36db04a08d507671c137ce,0.630694,74,35,5678,4901,34,1,9,0.1592
cleaneval,5cbe0f036e5d11be1d568a95ec9a0f0a902ee2939a7b81f9b2d017a4f0b43a2a,0.778092,67,35,14346,14201,28,7,7,0.1117
cleaneval,f06d940b28d47593058feb7e846e6f23aba6d15d1d229228999d539aa1e27236,0.603071,142,56,12058,16365,52,4,48,0.1470
cleaneval,e116c348dfef00af93dced365f3be041ecdbc30e97577ed20e0ba71e31334d44,0.438550,30,16,9231,7432,16,0,8,0.0466
cleaneval,f2e6b3b2d7586dfb9820f29d0498da37294e2b0e3a575da4f8f9c83de846c23b,0.546474,92,81,46441,37664,81,0,4,0.1177
cleaneval,ff28450bf14fa0489ab831356f2370ab521c4320e5cbaf85f3eec15c79a2b479,0.747330,68,46,22149,22379,46,0,7,0.0921
cleaneval,f115a5c45958bff521bb3cfaab73913576c0dc18b08bd8a741c5bb91f871df7d,0.655449,26,18,10479,10338,16,2,4,0.0421
cleaneval,1204bca10144df5077bcd3132c6fe86a638a17041caede8a88ca5f066989b5a2,0.665190,75,14,5752,6520,14,0,9,0.0955
cleaneval,36eb23df3e6638c62c2e96c9f2d04906298d75db8384fc63881db659b2017008,0.676955,71,61,20799,20955,59,2,8,0.0952
cleaneval,28c13f678e3d033862d47ccaa17426622d4b876b5498fd9f77a7423ef04b41d1,0.302158,119,9,276,446,2,7,10,0.1131
cleaneval,743cf1f091be57c7022a159c0b76b486224eba023978bef2589086b3b51412ca,0.654486,164,91,15161,20177,83,8,52,0.1693
cleaneval,9599628e9b652d34066ffda89e09c029fb0524c77d5a71627c2cf7a4a1a1b5aa,0.433424,49,33,11996,17069,30,3,2,0.0765
cleaneval,0c213b0bf5610ce00b36a982f8e21d9063fb2bc213b84e04208623a5de6cac40,0.676998,45,10,2651,2820,7,3,5,0.0992
cleaneval,01d2d66463ededad2f080e046bb746ced1f3dab739451eb2c37d882d2be0deff,0.157098,15,8,1443,8659,8,0,1,0.0299
cleaneval,80c80768247c017e58281cb7355c3ef7f5e5e589688bc2b4e0156b94eec8fa7f,0.503760,66,43,29627,26282,43,0,9,0.0808
cleaneval,ceacfb8d25f7d83db2281ad0ef09e90563dc75bc80979549924449d472abfe25,0.763229,233,67,14194,14373,60,7,43,0.2216
cleaneval,3eeab0f2ebee3824dd20618006ad042da82eab240c7390998f3e58f19080b160,0.736443,102,50,13874,14897,50,0,24,0.1373
cleaneval,9adc8dd873811e2bafa2196f29a6efe1d8d54c749e9b242180794df51dcdef0b,0.723885,116,21,6146,7162,20,1,25,0.1608
cleaneval,611bf82072bd87d49ee499d766c8c8668826ba7d957396c4572af476e01e8d9c,0.686880,49,10,2451,2549,10,0,7,0.0926
cleaneval,3fdd448d2beb66e5d639f3a5eba3ee3568b8a6a61b7065befa9feba5ce05c877,0.700727,106,52,19154,19772,52,0,16,0.1091
cleaneval,28f9c3f75c0b25906a8d6810a35cb4c28e012274a0d4780177f0cc965acd88b2,0.740389,1027,600,115517,113763,591,9,423,0.8331
cleaneval,fd3424776f82e57892eec1a64350408fb0da30c2016f64caf88fa99236eaf693,0.729080,29,9,1710,1693,8,1,5,0.0462
cleaneval,4fe41affb810a155f779861d7f6d349a5e25eb60492aff61e12b1bc2c8ac44de,0.651991,71,32,10480,14027,32,0,38,0.0810
cleaneval,64715f20a61df35508add98e71b20e2bbc157fbf0b90f77ab3664e23f3b96753,0.569552,130,71,34189,41188,71,0,42,0.1590
cleaneval,bc2edd130672e54e1b71b29e4afd58d3d6128dd57335c58676340e4ddf4794e5,0.638329,26,14,1730,2082,14,0,4,0.0644
cleaneval,b20c3185703119e8156e98bd2586921f128ccace2431f66d78e7d0d253515d78,0.811044,6,2,4110,4117,2,0,1,0.0141
cleaneval,e0b18a17b39cee807e3941de2f897274f2355154a4a8254299e0c8417992a67e,0.597222,180,60,18809,20731,60,0,114,0.1969
cleaneval,8d4e25730d88d36ea5e09057e4842666d81f762d6d34bf0a0bb61f4f9fff8989,0.752124,103,31,10558,10551,28,3,22,0.1085
cleaneval,1ccf88c6aa85636726426369a2b79b115cbdb88ade41998c496e3d8575b2b8a3,0.530090,38,5,1397,793,3,2,4,0.0823
