dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
dragnet,d7ef69786792b81b6b8288c1465e923a9f009a8a91682de121586de4b90fabfe,0.716720,89,19,2281,2533,16,3,19,0.0986
dragnet,ccceafb3aebe96ff7805386ab595d05d1349b32fa34c093da3f50383ec78e62e,0.092652,144,13,1178,353,3,10,14,0.2104
dragnet,ae84d1cea53ff205d66e7627bbbeeba2f801f2723dee9ec8ffefdf228d0d39b1,0.857256,77,19,3736,3204,12,7,19,0.0875
dragnet,0f63ada6c9d43790d32c08267cc34b295cba4c76fd24ca292089e240227420be,0.650344,110,21,2060,1393,9,12,12,0.1346
dragnet,d0f2868830c76a1b4cc86cfd20e057e201b94c1e167ee22c7b247d2759d0601c,0.766446,65,28,4298,5065,23,5,13,0.0933
dragnet,a59bd1306368f36e9ec53390ecedce17d94a3d82168b5faaa29730fbddfb88c0,0.806786,88,23,3376,2715,12,11,9,0.1049
dragnet,c182e34b3829f7ccba173871886b8241e11bc4c28d293a6b08224ee4de9a6c58,0.197260,66,5,285,669,3,2,22,0.0923
dragnet,3f63d1f39938f202876d88e8e6165c2f1baf494fe7a5a3f7ad04d0fba9e7182a,0.571429,57,15,1285,808,6,9,2,0.0892
dragnet,07c618e6808377a3554cec97e5add05d0b8f55a070cb48d9731e375310e9e8ae,0.657016,52,20,3003,1517,10,10,5,0.0873
dragnet,fac7606425e17fec9f0eb7ed0f6a0a0a96fcfc742aa2175eb341c82073c6de5e,0.384014,62,28,2190,934,12,16,6,0.0973
dragnet,92747270ece85086d60cf868f35508c28ca8b0c99c71b1e5d1399a8e88d769e3,0.619210,143,46,3075,2579,27,19,23,0.1396
dragnet,f4ec10fb63680522e3157ddeb23910df5dae32be2e410790e2dce981d11cddda,0.277778,47,8,524,764,3,5,6,0.0708
dragnet,d8b4f4f276275e9c71dc3c314148589343b3ba171c04aa99bda4b0cd69a92e19,0.717211,110,26,2806,1875,17,9,15,0.1330
dragnet,81a4601929da82062668572530fd6f217d85111f6805b2319fa80e01bfd96809,0.789675,35,11,1426,1317,9,2,4,0.0591
dragnet,eb6b804a8a6065391b412433a30576bae5ac888e8d899efd719c6f37e62d633a,0.721477,130,26,4960,4223,21,5,36,0.2022
dragnet,0d26ff2c9e3b74b619868b023fcedf63771a6066009d1ddeb000ce98c576433d,0.530534,151,15,1790,2173,11,4,27,0.2597
dragnet,ca05eeb42e5c9ab9e7cbd6cff77d9fd3064a498e88d2e190a61524630c51fe0b,0.874317,64,3,833,917,2,1,8,0.0856
dragnet,97282493aa2eaeca40d4d6a476fe47351009f97434545f8294024005552f0344,0.745459,154,77,9418,8936,68,9,24,0.1903
dragnet,277fb88755fde915733ca0eeb65cc76236848bff87a788c4192d61fe82854f27,0.868984,46,24,5845,5248,21,3,7,0.0658
dragnet,dbc1fa4157af3a4f2789d68f293f7bf120d621b611bbb0d3682fa866393c0840,0.258590,42,10,778,2148,6,4,12,0.0622
dragnet,22bc767d071c743c05aa36386466532675d76e6e8597b85c40f126bb1c5312cf,0.915160,38,12,2939,2732,8,4,4,0.0643
dragnet,a10353bfb54070ef0da499d77d7e0291b4f38cd4c16b853f8f0a68d9019d359f,0.633048,97,28,4572,6171,19,9,23,0.1166
dragnet,06a018e0d883664788d370bda1e45a5bbda5106cc466f9e0184552bfec38e36d,0.543373,156,29,3627,2909,22,7,39,0.1681
dragnet,addc98cbd4c08718c1633397526dca8435000d4d4a395c208498d1ad8f37485c,0.852400,66,32,7840,6461,27,5,13,0.0881
dragnet,fe1f0db1446796b04363c5742b69a65cb98c179ff2ae3deb386844c3db15885e,0.637121,109,41,5596,2986,24,17,15,0.1338
dragnet,dba6c514ea38a391ca0311e6ddc9ecbdb0e1e79546813d9d2198eedec7813d6c,0.806375,134,70,10906,10758,68,2,24,0.1705
dragnet,83c7b523941b4ce6e5854e1714b479f3ca6558255baf413f740d60fbb950dfbe,0.558908,79,29,2066,1424,12,17,10,0.1132
dragnet,cd136fd06d74067cf0897cf51169ded37692f4f648316a498b28f2d95d107ed8,0.859356,119,28,4830,4153,20,8,9,0.1427
dragnet,b00fb1990cb4d70cce6421a60f2bc5bca62c681d601fe006cc4bfe5de03d5961,0.442975,102,9,552,1041,6,3,16,0.1467
dragnet,1f656262ef1b6cf5f04c207f7a8dd9c7dbfcb9e0c1fd56529ebf562de29a4da3,0.613208,122,22,3288,1996,10,12,12,0.1444
dragnet,b09cc1f59311eb3954a97d1c184ab338e159db620d71793c7a68a5484f12a1c2,0.355283,110,14,2022,1548,5,9,32,0.1226
dragnet,2632792b4ff99c9b26ae810e2ac4457816b2281e4b9270476d77870a8fa5eb73,0.728337,44,11,1287,1257,8,3,5,0.0810
dragnet,4accdab7385d8d459255b2097d18b0a3b3310c5b40f24d3879d23eacdf4572bb,0.000000,29,6,352,85,0,6,2,0.0491
dragnet,2624adb8796cbe9864dc935ff8e001fd35fb18f44d301fbc6c61f9118243eda8,0.538612,91,43,8075,3515,29,14,15,0.1329
dragnet,e1d720d8236bd1d0e1ec434b67673240d727625db46532b4281d0ae66691fa8b,0.589854,91,25,3808,1966,15,10,10,0.1187
dragnet,13130e0eadc541edc7201af48990ff5c8bb2aeb9a8f06b5e3fcd0922c7173b2e,0.934483,84,34,10531,10232,29,5,7,0.0972
dragnet,cfe10987fd606d3d8890b75e21e434d82d533c7ea8ea21a683266048a3430c40,0.558834,2279,732,66020,120414,727,5,1130,3.2461
dragnet,7f8beb30ca7311238999edf04783aab86b1f68aeb7760fab17a7c301d2b60285,0.798456,105,29,4946,5264,25,4,43,0.1301
dragnet,c4f6687ff5d9c10b87f7bf4c559b07db782e1941c99260bf70f81abd36c367e0,0.482180,146,49,5097,1883,14,35,10,0.1920
dragnet,b9c4414f47977b8d803da027bb80eba3daf4c31a3bb79c4420bed18c9291f153,0.813075,81,26,5501,4716,20,6,10,0.0828
dragnet,bdfb956f182b7d24ee23eb42f22ebf24a64f55cec21da5d7eae256a102d4f54c,0.737265,80,19,3255,2700,15,4,18,0.1005
dragnet,3e44a3dd06ebbe70b7709d9aaade6b8346b52510b2264b236078385d74a14864,0.865604,73,12,3386,3689,10,2,19,0.1148
dragnet,abf4b286356c839a7ce25fa9f9d0e7a9173108b4cd6680774e5d943e5e361a04,0.401055,1127,287,24644,62484,281,6,560,1.3337
dragnet,6b14fa35baad11bd66fbde30157f4f47f1188e92410876ca834e527bb8ca54fc,0.225061,128,11,4070,828,5,6,14,0.2609
dragnet,ec4d544489a063fa4d5d1cc4b44199db487328cf0e25d232e3c2d3305c631a90,0.717286,74,10,951,623,3,7,3,0.1159
dragnet,747687598f44b8fc2cac4f25b558a8ff4ee0eaf5dac9fc44ca13a10d4be429b3,0.625306,168,67,5645,3093,33,34,16,0.2087
dragnet,0e9130ab96dc4f0905dce2c849aae884ecd2b46fd8b9f8278effb54a2d814609,0.734136,105,17,2580,2435,12,5,10,0.1267
dragnet,0081adbcb7f4c7b077e1e51a2c0c5c469eb6e969ff09f0197099a3e2276b5f11,0.795499,58,27,4690,3896,23,4,7,0.0886
dragnet,1598e9c6c30ecc49d90031c64134a769e3752a4cbc0268c1c0b21728a41e20de,0.673077,93,31,1612,1390,27,4,5,0.1513
dragnet,8100117c93310418f947e310483e001b49a014388eb5affffcfbb51a107e6e67,0.356941,46,11,1410,570,6,5,10,0.0868
dragnet,5d770b8c5e40394eee25d0f0ee476d76be2d66916cecd9f942179ce5244d590e,0.932370,29,11,2684,2601,10,1,0,0.0518
dragnet,521a1e4fde4576774548949757c854650ba3289bdaf8ed91148ac4b18806373f,0.328814,61,7,927,655,4,3,7,0.1055
dragnet,561d1c14f111e7071275b2f210ca48891402d927f5d17dc8220e65ea343991f4,0.620407,580,259,30690,53496,259,0,311,0.9871
dragnet,f8055924f9b2ac927f0683b1e3b5764b5a542acacefaaaca700226092e4f94a3,0.796053,69,22,3934,3044,11,11,5,0.0937
dragnet,fa295b0df15bd80a91149556aad9574cd94ffe8d1bfc9afad79b927cec76372c,0.707890,744,420,64109,74647,365,55,220,1.0920
dragnet,bc0e118cea69c6998435960d08b45a4451bd7cf903fca83c7e408cc2a422698f,0.799308,87,47,6324,6464,45,2,21,0.1070
dragnet,28ba5a7a6cdf5b54cd7ae611513242ef1f2fb9754854b8b7d235c9c71fae64ff,0.849817,56,33,8078,7811,32,1,10,0.0861
dragnet,a84da5ea11f14be3e5201e04782da8a5059f7e2ad9eb5fa4faff9aa019349414,0.490043,84,26,2418,3155,23,3,38,0.1236
dragnet,880f58fda3aeb4b144fac5d3113a7f7abdf0e83e069469bc06e8eca4110a087a,0.686780,171,27,4518,3248,15,12,18,0.2731
dragnet,49161361b0c0b97ee31997bbb7ce8ff2cdddfa0c3527e8de6e0ceee2c92a958e,0.511712,515,68,7942,3858,34,34,88,0.6678
dragnet,ee5ecd312e3eb4a271ba79fe954b0b28c5d80b16401bce7740c138dc786fb169,0.860323,45,13,2196,2401,11,2,11,0.0906
dragnet,014e4b87b5c802bf5d9e5b363cd50be2e178720512cf899b0bc1e35aa4559cbb,0.869389,107,80,12919,10895,50,30,7,0.1275
dragnet,a17e10ff3633da54369e82dbcfbed511942601366da467fd54065f151e2e735b,0.710495,150,18,2648,1592,7,11,22,0.1450
dragnet,6230b18f9a0f04beded345d93670ebec6b879cee1d49ea08a8f7495241016513,0.693294,141,50,5300,5686,45,5,46,0.1579
dragnet,aa7ccc97f12d8cf02524b703a0daaa05fd2911d1bf54525a678ffa84d599ad6a,0.796332,57,30,5501,4226,22,8,4,0.0802
dragnet,35760d13704626a4a7513332f1b440f89f451368faf89147d610652ddded1fa6,0.808563,104,62,8696,8188,56,6,21,0.1284
dragnet,2f6af18f1d3752aa8d3f68b5656feeaadc99b70fa332d339bf0e29763640f8cb,0.221176,71,14,1276,834,7,7,3,0.1108
dragnet,9aa83c7a11b0b14e5af1249a31147f2da5e6877764ca9313a0ee654b44316eeb,0.761850,91,42,4261,3610,35,7,24,0.0940
dragnet,fd3a86a8b3b0a703f45320a2f59388f98ba54226eaebdf67399cb8180118cdfa,0.577655,106,38,4697,2349,12,26,7,0.1341
dragnet,1e5348d6df8ceb55190e0fc0054508d32b9d2c6fb434a976d4f6b5e06b40d712,0.851010,78,46,9452,7901,39,7,6,0.1070
dragnet,d7b62e502da3a9e685fe0000caf0441a0837a33647918d7c682c1013975e281d,0.643411,67,11,1534,1736,9,2,15,0.1018
dragnet,48128680df81c7e3aef0d40da021581e91a17f5205c59ab5d18e4884c551fac5,0.751180,125,18,2199,1612,14,4,8,0.4772
dragnet,c5b575fe4a441c212ddef945f75c8c5231d9d7b04b38a5b213454cb2fefdc55d,0.858155,120,58,12217,12333,56,2,24,0.1950
dragnet,fe732a740d3a0a1a836ae8463bfdf8d77d59349e29aef0c3b021c00552ffe4ad,0.538521,186,32,2233,1108,10,22,21,0.2009
dragnet,bd180506b4c0a43f32f252a16aaab7c9083cc944a46d4bba256713a0194920e6,0.665826,100,23,5302,6112,19,4,17,0.2016
dragnet,48f96d941a28d3e8a728c61c33a5027ce0ac5b23422c87c90cae4bb4855cd7dc,0.864012,120,9,2057,1764,7,2,9,0.1280
dragnet,ac97af6ab331569329110f214cf6e2bc6df7697ee9b0c3f0a4c97e97bee21856,0.821748,108,35,7204,5610,25,10,19,0.1689
dragnet,839ded63c0c26de9a53bbcd04fccc60697c1505e83a7c75c7fb5b9aa46139507,0.528670,105,26,7755,4667,17,9,10,0.1365
dragnet,ef4f19e679891af2c2b89dba2c5d1ce123fe09b7509ba3e5d113af95370792d9,0.489758,59,14,1568,1097,10,4,11,0.0898
dragnet,6f80e65038f895d8833609dd5d7de09d69cfd416cafcc6bc901cfedb350fe9d1,0.764706,66,3,215,222,3,0,2,0.1358
dragnet,5895cc4147040553e40813627b4e0cec8fb9b7eb6c9d25575445911a80e1f63e,0.760451,119,28,3913,3461,20,8,18,0.1854
dragnet,58d216cb8fbb4f5beeaeedd7f7fe6e3b493cb5f40750b7af6b9d86a0d530bf09,0.527054,293,55,4114,1759,15,40,18,0.3469
dragnet,f24bf48db9190181944779f0a6075095f61eac15162cf90846625c1e98cc811f,0.464146,66,35,4237,1611,20,15,4,0.0954
dragnet,e70b7ec7566e562314b98121943e57c523581218af7b707a0658b71e25fa5e8e,0.708356,148,85,12381,11229,74,11,33,0.1969
dragnet,500d7fc4a125bb3cf4dc2f19c4f71d809b8f09f4a2e4e563ebd946640b2c860b,0.796897,39,10,1780,1997,8,2,8,0.0654
dragnet,95708bc2e27580869258cbb7abe675a4eb7895ba3b831240165e83e075cbd1a2,0.861614,1440,1024,221298,213715,1008,16,348,1.9443
dragnet,1d4c98b0fe5264e75c40d2cb795993d8f993a6190cbd562ea4bd9a652d5cf27a,0.555178,152,16,1578,1840,11,5,40,0.1642
dragnet,ecd7c8e63ee7e328859cdabd4077df25c30a5bfba132ee6e342292cd4b4d4f63,0.787076,131,29,4879,3819,21,8,18,0.1697
dragnet,0c5cb27280b3553bfbf3ec9d5b4e1cfc36c4ac1be05ea1a7321ce0a323dcd3da,0.071795,43,6,219,1336,2,4,12,0.0742
dragnet,59c1daf5048a979e177d0e49393dc3ef56f4610c686e229e46aa988ac3078069,0.385224,43,5,546,566,4,1,4,0.0603
dragnet,6a3ca24efbaa0357a555b23ea2ee0c8897ac34e6ed00222d11e3bfe1d0af7e4c,0.894895,65,8,1840,1624,6,2,10,0.0965
dragnet,588d0fe9c56f8ccb5f694b7214bcd1421e6542c75c8da01f82014ea282718770,0.750647,32,7,1542,1402,7,0,10,0.0748
dragnet,39aa3a7355f4c45b8689c84871e063d1f6eb637062a0c74f757bdd9d0c55241f,0.702051,111,24,4147,3045,16,8,23,0.1351
dragnet,68ee75182deae5fb96afca0b3d30398d99f95ed634b960aaa8a26779876c83a7,0.716010,118,59,7472,4590,27,32,8,0.1381
dragnet,877c2a4cb79556866754206778f498104afa9c681d0e4ea80d5e5d0d3e3747aa,0.616570,202,87,10149,5592,41,46,25,0.2088
dragnet,0872bab5018d3af14c8f21be5d95da19238a2ee3bfbf3718d4b73c079a633312,0.146369,109,51,5456,467,13,38,5,0.1498
dragnet,e934c6470ecc8e4076cc3e30df018b001c33530adf7b1a2869ad6c924e1ee6e4,0.625416,80,19,2266,1507,9,10,10,0.1247
dragnet,72fb395d0f087c3f30ff751d700a868abe85b7b38cb636f93dd3378f1fd10982,0.185140,69,31,3693,390,2,29,3,0.0831
dragnet,6da9456324d3768a8ef2086e9d21cb0a7855055c83d1c2c652d1c23b333a5d68,0.709631,114,44,4891,5490,40,4,21,0.1238
dragnet,efbe1b5c5d1498282dd15f73aafba501f6563ae50b2b8ead49c9d373a4f06552,0.709629,788,220,25330,33512,213,7,251,0.7472
dragnet,9b2af6984bcbc4c33c7b63c3aa49924e0ad9800a3c95723d0e2b8685aa69aa4d,0.756757,75,25,2563,1962,17,8,7,0.1062
dragnet,a2aae8ad766757f84faf41d6b21020f05149158ed78769c5899d71a83eca4609,0.376068,57,7,454,1087,4,3,14,0.0925
dragnet,9cfc5d1eda8c0bb5f865a877acd4f25c309fef1ed64e1d797fe0e959df85374a,0.000000,51,2,110,320,1,1,6,0.0837
dragnet,b39d8e304dae82ae2e75f18221a02824231e5a22af0010fa79c73b23cd3961d5,0.591592,38,8,1106,858,3,5,3,0.0758
dragnet,a338617351face76d47deaff8f0f7a49771650c79bf18f3345dd00aff704471c,0.910277,112,19,3278,3087,16,3,10,0.1288
dragnet,caf32c253f0fe1fc0482cdc21e46188d09101a2120069de7f653670a6f02c35b,0.517979,264,42,4219,2108,21,21,41,0.3800
dragnet,7bd033687f11eb016e8edf5a141c35f8047a8a85f72fa00691d6d74981fa8113,0.373281,302,62,3234,1022,11,51,23,0.3410
dragnet,a5d98977d0be1d8e8ca955d9489e927523fdc2f01d56e6be48e32921cc538b0b,0.011321,91,19,733,663,2,17,2,0.1242
dragnet,4d37b21f0ba81aa212b39895d12e72d4e068f2afe857906907c39d3df8210680,0.089552,99,9,534,137,2,7,2,0.5026
dragnet,922da1e299495ee42b41af38d263d6ccce5e0701604404265176e15110319045,0.695652,84,20,2607,1513,8,12,5,0.1151
dragnet,a84eaf4c52ccdfeb5aae9a51bbeab1f2ebf950fa6ca2ab8a0904d01eb19d78e3,0.787350,194,12,1437,1087,5,7,21,0.1890
dragnet,e6ab0e70acb3ed2e68a321d40d6a5ff3543efc91abb4cd01374d25c9e526e795,0.454690,67,9,1185,426,2,7,1,0.1033
dragnet,dcef8f33a43bc6ab8481fe9b07a41a5cb46d30ea427e39b6201f3d67c863b8b2,0.755350,63,12,2759,1832,8,4,4,0.0917
dragnet,1d8a8f871fa98030e91c618cd5f980838461af6d0ff885069a4e6a281399fe07,0.345745,52,22,4022,1108,10,12,7,0.0807
dragnet,c0407daa58eb2d7c6979aeae5fee6ce08d190fc41042cc1a658e072c83a3da35,0.893740,73,38,7665,6681,28,10,8,0.0951
dragnet,a2c9c5883dd4c71ea76d398e92146b31de527ff46da2ec18a4a91b1f970ab1b6,0.746732,153,42,6050,4012,27,15,26,0.1661
dragnet,fa647d00959d06f10195d35a2c6d64213aa5836da7dd8fa538220db70ac274f8,0.902400,32,15,3582,3208,12,3,3,0.0609
dragnet,ca7e6aee9107bca8761977cd3b50b799b81a7b1b5f0399773e1d5a6948ea8d9d,0.861520,47,17,2090,1938,15,2,5,0.0633
dragnet,c477d1bde2360084ae3b47f0834fa02761bec6bbcd97a1e8065618c4099a0de2,0.519941,96,20,2745,1323,11,9,8,0.1237
dragnet,68cfafa46015d585879dbaa0be8c537eb921d3de7afcfc58a63404db49c455be,0.717143,131,12,2050,1856,8,4,26,0.2299
dragnet,f0d2db0ff51b505e6d876c512c09706b440d66332aabe75c1c5f5255c42a9fdc,0.734134,107,12,864,689,4,8,10,0.1889
dragnet,a1da11e82776e10a34daa7dbaf69d4be98ce2f96b06421d9fc02edc1b6e56b3d,0.588556,113,36,2897,1311,8,28,0,0.1522
dragnet,5c185232f567661178254aebf05db63b169f7fc883668b71b022e8aabf88b8ae,0.764324,96,37,4413,4400,32,5,30,0.1214
dragnet,2a60c8db379e5cd5780c8b467f040f7d76461803d39a24ea92e5bdabd86c2838,0.588235,57,8,1040,829,4,4,6,0.0879
dragnet,e10b7609ae4140127f463828f555c77f95e48fd3e75ff224d3bd2bd772ef9765,0.248366,41,5,301,119,1,4,1,0.0620
dragnet,1f36dc41404b89d0063c38f8fabf7666029870a3e28f27f8f65ab72f3f3c337c,0.710104,681,230,26830,22943,187,43,115,0.6943
dragnet,7a77287b0e7b3d93902378731fa7d488729cbd4c5373f49c71888c1570995f77,0.751615,151,43,4468,3103,19,24,22,0.1914
dragnet,aa511acbcf576d1bf87d274f7345ea6026e4e127a77d737d4ea2a0e42290ebef,0.859321,152,75,14525,14648,70,5,55,0.1940
dragnet,1e2b5ca8cad950ab7610cffc8eb98878118a01c5f1120fa51c9e35843f846e38,0.347826,48,19,615,302,10,9,4,0.0687
dragnet,f089e500cc5c23d20fbe0652e2504826620b9229612ff69a6d0150b2f5e045b8,0.644028,187,56,5039,5119,50,6,27,0.2609
dragnet,012507793a782e53aac8e72f0cc8762c7e6a1fc18ef3df48401d0487638dd59a,0.528818,58,18,2404,1611,9,9,10,0.0790
dragnet,df16a930f59a27adceb8bbdeba9257b07ba6be8bdcbb8e9131341840e1c4217f,0.883938,133,20,3734,3324,14,6,17,0.1666
dragnet,c83cc32ca54ee4cc8104f0953c54791b24d9cebb55ab71294c93c709ce41c692,0.788702,87,19,6139,5610,16,3,14,0.1552
dragnet,923b560cf9a06149ed63dc863823228141f27587031ea8705fb838a5e1b49bf7,0.000000,53,5,147,131,0,5,2,0.0777
dragnet,b61e2ec1cc6e48c6d89a2ac18e6c8154b2964cd56f5e3d3fea05ec8283243123,0.824416,29,10,1839,1784,8,2,8,0.0499
dragnet,1cb536949a306c55877eff6ea32977d2d4fe7542dd7de73186bb34aa4597e5b9,0.323978,103,23,1933,1750,13,10,36,0.1568
dragnet,e4e170297ce480916818dea030bc8f409ac9c1d61433f8b84239d07746b0ffb9,0.522611,244,73,5033,8931,72,1,88,0.5621
dragnet,f6616c155751a950e066b64c50111f108a37d33aaf82b2ceba90427d75fd6639,0.541473,108,21,2444,1700,12,9,19,0.1309
dragnet,1ecb9726e6d276ea0e281871d3396bd177b865b3aced1ecd6ec848bdeeba6f21,0.811057,98,33,5170,4107,20,13,9,0.1239
dragnet,b79b70d1433ade018abbd3beb233ff51c5369c38cde4eca08a36144c69f7cae0,0.626663,131,40,5272,3216,23,17,33,0.1382
dragnet,ad331ef50220d05200e9a14e6c85a8efd592e8c9d492153c66cfd4d6d4ea5781,0.881230,56,26,5003,4512,20,6,2,0.0844
dragnet,1f75186027509a07deae7b2d432a84df07a7d6894a9e065831462f364898b740,0.689863,225,93,10076,8018,74,19,36,0.2535
dragnet,920552ee690bb6ce32e1aa378ca7a7df743c8f59cbd338551d6d0c4349aca999,0.601652,187,38,3318,3566,24,14,49,0.2371
dragnet,4b1e704481d7b799deb6a570e8f69c53252b370e675d0a8b379480d9f36bab2f,0.803824,77,38,4056,3295,24,14,8,0.0993
dragnet,20754cab9d5e6980aeee7bee2ab84fa749766ebd047c49934ee7716a59452edc,0.869365,195,124,19797,19851,123,1,23,0.2156
dragnet,2a171fee6409a79c679ff82cabfd83dff51baafd0f058db7081e13b8308555f1,0.844675,100,57,9045,7573,40,17,4,0.1633
dragnet,4d4572a0a4431c273036d69f41525391989995c9c39fdbf530d98a79eb67ac4d,0.401211,49,11,1578,1975,9,2,12,0.0832
dragnet,443a83e24941a70e3face0419f8f5aef6b71b125a273116648717edfb3aac081,0.454768,43,15,1358,1866,10,5,8,0.0646
dragnet,037568c55dafcd72a38b5080b3e306dba590197e040da6e26ed8fe49aa019c8d,0.752642,87,42,7263,5126,28,14,9,0.1431
dragnet,3d1b21417cc7bff9e665c7fbc6ad93830d48551edf3065f74a244644c112c05c,0.713817,170,42,4638,2937,22,20,17,0.2286
dragnet,8ccd7c17c0b949b392305d3dbec1146b964450fa3b72926bf173448687d41438,0.853679,44,20,5497,5200,17,3,11,0.0641
dragnet,dbf9a54a27edf90b7e732e2e099cf7ad320d81632c60701fd312bec3e2f4fed5,0.089412,118,35,6367,571,11,24,7,0.1648
dragnet,8ed8d55d4d44ce4ea72c431b1d9fd4afa71212adf87b7b5c2d8248c4186a913a,0.000000,52,3,131,451,0,3,5,0.0879
dragnet,685b6e44be534bccca8cc00b2a04fb4829f6a4e1d1d295bb8e67869992404b39,0.321549,64,11,876,2192,8,3,15,0.0855
dragnet,5189cb81750ebf950531317e96fc83f7e0cc6a882f4bc820b57a612ec649a61a,0.302682,46,7,728,1739,5,2,15,0.0688
dragnet,2b3ffc0c79a19515fa3659d2c787379e21a926740b924a8f63c6eededc74701f,0.698145,128,12,1352,1672,8,4,23,0.1607
dragnet,813bf2a7420bbf7f038dde4518cc83afe2a6646f9b10f7bb8c9a2629c84f94a3,0.937874,120,27,9613,9311,18,9,26,0.1399
dragnet,d50ef07a9f6b044a330fd7c4c6747edf843c34b395a3cd7ea099e0307ce8811b,0.905414,308,243,51414,50823,243,0,11,0.3243
dragnet,ad5010e19d67c192116adfe13048273ca081785159edf59d17924fade6650579,0.225670,343,54,3052,876,16,38,38,0.3539
dragnet,9a621f01777820d20210ecd2976d898366d9c0358ab36e688afb08e934b7527e,0.284574,370,64,3529,719,9,55,33,0.6828
dragnet,fa152da02d99a7126a10c4eca6e0f751502428a9a8d714167095fb56c012a98f,0.281690,18,2,44,141,1,1,3,0.0264
dragnet,f956532de6e72c77f1a616e57d5f0d67e07d4b388bef337b228c757fdcd15ac6,0.860636,53,4,536,527,3,1,2,0.0797
dragnet,bb0e27d4ff2d54a692ff3e9a016f4b457929eef09826ea5583866d3a8f03816a,0.787172,28,5,1213,1591,4,1,8,0.0938
dragnet,49dbd5ba8502eec38e557af0f9113def1b6bfe9751710cb5c0a43dee041f7b14,0.858171,360,99,19039,18250,96,3,135,0.3786
dragnet,2708c37059ebda6a414399831e0df33fbd9e943c9c3d15e168dbde7e210a46b7,0.923006,68,35,8499,8046,32,3,6,0.1146
dragnet,74d9039e956affff1c0a0c8d407f7da4ac924811c0ba65dc05315dbefe82f513,0.827089,86,35,7443,6209,27,8,16,0.1057
dragnet,59f3075c8d5a237ab5f4af4e2700b894ffd0befe6a071817246649e72ba7a049,0.664149,122,42,4478,6025,36,6,25,0.1687
dragnet,689000af0de82cab672a88534cc2a8b48edc3b78537cec314c63ac5238e43e3a,0.467337,87,8,693,349,6,2,4,0.1388
dragnet,b6b4e17ace561ab4b4432cd958eb6bf1992ff031dbfb8d559a9c63c85c464601,0.450980,64,4,226,258,1,3,8,0.0765
dragnet,bbd24ccb2c42e056b8e0153c8ea061fe17d1ea4154e8f5320aa0519eadaf8ea0,0.804398,182,47,10843,8770,30,17,19,0.2830
dragnet,c02825a6abd252e94aad54d1fddd592e61445e99460b061056c55af5dc0fa297,0.802766,64,26,7734,6354,22,4,17,0.0892
dragnet,f93f95f56115513863f3e531ea45531de19d89cb8ae065c88d527350b1718e3a,0.651380,160,75,7610,3913,27,48,22,0.1836
dragnet,34f10a1ab77c7534e81c906bd6c482b88036605a87f75c4452cb75698c38ff24,0.515825,608,187,10329,15543,180,7,296,0.5053
dragnet,3e1fd0cdea13a05b98207761ae3a23b176feb42594cfda15b9ce11dbb2b21cbb,0.689255,113,23,3442,2746,11,12,13,0.1543
dragnet,9b821247358884361c136549af120c6ba7939df2bad3824597d815d28f97b7fb,0.683828,51,9,1973,1899,7,2,20,0.0664
dragnet,8b48b2086339b69b8e32d1514b78ad6c82a60d3bd9632a081832997f20cf6ca4,0.846561,66,5,571,451,3,2,5,0.1258
dragnet,50a49cf374a4b7512b20fb499fabab71ccdf41080daf8848ac8030ef3431020c,0.740684,574,286,45990,52762,283,3,212,1.1566
dragnet,25aa4e5edde7f37249d4c46f24f501a868c40ed91d9c926b1e8c95567a28d494,0.747287,35,12,2035,1589,6,6,6,0.0788
dragnet,3f35daae3e68398c5f3283d174d2923c14fc75970649f683c81d1328203aae3c,0.093023,134,6,812,534,1,5,38,0.2261
dragnet,9be43a2264475990b2878b3a4a20014ce2b2641c23c0ceddf0a3a4561727dc9b,0.045802,94,19,624,70,1,18,4,0.1277
dragnet,06af988b453dff5935e9f74cd24c6c009a6c864f5db9db50268ba00df84d0eaf,0.869606,47,9,2952,3223,9,0,13,0.0674
dragnet,a08a9fd5a701445622632152d0d5716e0ef9bfe53ffddcef2e9b70dc53324fcc,0.685937,180,80,12274,7073,62,18,37,0.1894
dragnet,f95dcfc8688e7f472722e1eca51bcbc92071baf3ecb3b12382adca7c6c475a42,0.013889,208,16,662,1223,3,13,29,0.2615
dragnet,8fe2f23391e257e43e69d302d0c321f16b98ad6c04d769e6cc0679efbc2f7b32,0.743466,75,10,1447,1148,6,4,7,0.0959
dragnet,24fc15a814cdb94fa109327cd426a4783e51e8dda9bd9d03c549b5c4df480415,0.743556,130,33,5266,5754,28,5,51,0.1729
dragnet,2474ef39e9342e504215224d85bee411e72afbf553091f6e96a984f5e4217b6e,0.611321,377,114,8276,4040,44,70,64,0.3904
dragnet,2b97024d76c3e08ee791351a984016cff9f370cc5b97f71ad75fec330d2d228b,0.132780,99,8,454,152,2,6,2,0.1366
dragnet,734238c8bee2930e65b6e8e9c927d4c390543f3a4988d0a298fdf23053b288f6,0.845743,65,27,5143,4385,18,9,5,0.0940
dragnet,d0e9088f7875ad22cf1dc1dfb3c7d9027572067ef83ff670f4e6b8c4dd0dbe3e,0.789738,117,71,9882,8136,53,18,11,0.1614
dragnet,a45adbd3618d99b1dde3b1d254d080f1cb096ad3f13db25fe37a156250028709,0.710629,180,71,9199,12290,68,3,71,0.1747
