dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
cleaneval,26c1294fd0b2a0fe9b899fa3f2978838b648aa3c0e802f07022303bbbf551768,0.735598,58,43,11192,10935,40,3,8,0.0735
cleaneval,0dc72ac1c714e5932bc0cc631bee0602224e3f8d0c61184782cb8ed3d9b02d19,0.655262,66,40,7735,8384,35,5,19,0.0785
cleaneval,b43ca13cc15ae72a9434e723f277af0459b3c607a09275e34b341f3e6d66d3a4,0.615332,70,55,11652,12008,54,1,14,0.0736
cleaneval,dd0687ce391f21786a40ff57b40228a26971ee663d4e7b171b925057d46b7a59,0.748201,369,259,56080,57281,255,4,68,0.3486
cleaneval,22c80b2017a412785b1d8f416de7428532c62cc06cc9a7ec8990b17d68d7f787,0.330780,405,84,3745,6749,80,4,257,0.3225
cleaneval,070fd6328624cd79a6ec59c5ce21d6a66799dded19d9e1cfcd12d391e3e2af95,0.579761,171,168,76360,77141,168,0,3,0.2052
cleaneval,29062907171aea1edeec9903e2d86ea1343350650de3d612f1f8ab4c1557d080,0.348722,241,96,11020,15598,80,16,75,0.3078
cleaneval,ab94406d6d89e570b3be50fbef55533040dc204d7b689d4c3ca44dacdd5971b2,0.759703,45,35,9236,9458,35,0,8,0.0579
cleaneval,e4a32d377829d274635251d12716b2a3d94f0ea0bdaae7aa9a6d54dc823108c1,0.702743,62,32,15922,15683,32,0,1,0.0850
cleaneval,1f75df0d6af932c5e42e7b36b5ed69168b5a5ab76a5e40e03a596a7a07bc5647,0.745789,123,83,19544,17944,65,18,12,0.1366
cleaneval,025cf8bfac65b41e2857a883e6256cf74948f915e92018958984c6b6f47455ad,0.143177,19,4,174,1062,3,1,6,0.0345
cleaneval,6401cb697ae9bb2c31ca7714a572a8c6e5691829f1e747908b6c37b18209f1b7,0.696992,17,11,2113,2007,10,1,1,0.0294
cleaneval,1af42820e8acab11505129a38c945a183c9c36591a2938fe0a2517958bb53d35,0.692308,32,12,1604,1877,12,0,7,0.0612
cleaneval,ea86a559a8cf685169122069fa5ffa8121ca7b2c71fce5ded98d5b22cda80150,0.809562,115,85,35881,36764,84,1,16,0.1500
cleaneval,47a8d9445e09cae12022817610468031d9334c3c46d03e15ba81bf1140de71f9,0.577471,116,51,10115,14493,42,9,23,0.1412
cleaneval,28ad6d2965b9f24ff2c5b9c8e0cf43b7c4ca4f16b87ba3f1d822f38c5cbba4d0,0.702661,83,38,6838,6528,32,6,28,0.1044
cleaneval,91a4ec6faec057d9fc86a5cc7fc77a4286d695b0336c680766cac721a96ab568,0.565891,55,24,3016,2947,17,7,5,0.0730
cleaneval,b34c33a0e7e7779862c29a2d525d733ba6c18748471b7bc3517eac68f6f8f545,0.542480,60,18,5670,4681,15,3,5,0.0751
cleaneval,4ddf3f66c92db820cbb19d143c65b327cdfb9d68fd3f24d78859cd075ed5993c,0.366265,41,14,2367,5559,12,2,27,0.0615
cleaneval,fdd665e103b3af20d75ab5020cd9b02c4891bd3c170bb8af755b21245fbc825a,0.719222,74,14,4279,3799,5,9,5,0.0928
cleaneval,60d5ba733f06e536466237e5f004e8510055541c2c2b640660381f19e234215b,0.513606,222,195,46193,36939,193,2,20,0.2944
cleaneval,451bce18d1a9c924f78ce339cb84b686014676d56a877fdeee9c90b72bea51c9,0.585723,136,81,19108,21152,80,1,21,0.2002
cleaneval,11c2815f69c93059c8d687f4dddc5a717d91588df6b6284240e55b40bd717b26,0.748624,35,32,9004,8626,32,0,1,0.0542
cleaneval,7d088a315f179cff833bf0ba1ba2e7de4083b0ebaac9d38e30b52eb8897f4605,0.645981,179,114,7533,11553,114,0,64,0.1363
cleaneval,cb6a4e2a16992cc4806be34ed0e8f7f16cd77af6ee0227982a229f63a3b52201,0.694429,149,52,5238,4931,49,3,26,0.1503
cleaneval,ce497fc0e04db8a309623bdc2a30acd96661d51994ce4d9e61442f20dbb4629a,0.615341,48,29,9254,8592,28,1,12,0.0964
cleaneval,2738fdfe18ced22d1344607c63f3b24c9a3ad215985a99bee0b9309c7baf21e9,0.712677,82,27,6071,5516,20,7,13,0.0981
cleaneval,d0e7405895c654f3c9439518a55cacd4e310525d03ea2fecd86450ebecdd7d0f,0.612431,36,36,28363,25493,36,0,0,0.0507
cleaneval,8fb44ce9e2ff74d059ffcaa94b77e42ba9cecab22ece78691442d0fc509a6b75,0.654996,165,139,22138,24292,139,0,21,0.1423
cleaneval,2144d00d7e8f9867a1755714f786c79b6ad6390c9ea7b41c9ee7bcf572c04c49,0.549379,208,68,13713,23165,66,2,118,0.1833
cleaneval,9ce76e6d8e5d64700bc045283e5757d12f8aa5b5150515befb6b58ed07a51517,0.470191,27,10,1655,2926,9,1,7,0.0451
cleaneval,3f8d38484cd88b8440d7bda1790649f5c344896854b3853dfd16a312413f8936,0.291961,16,10,2118,6877,9,1,5,0.0445
cleaneval,6f431ea16655710a1c725e03c678a962a29aad77447599fc2cfcabe1fa830a2b,0.635201,67,60,16957,17295,60,0,4,0.0958
cleaneval,48296a7f73716dbda6da6c4afbe4430190922bb33ce310d24960435c67e32024,0.347534,4,3,6550,2845,1,2,0,0.0598
cleaneval,816169a6da33d3b67e732a13eb193b92397b484a24f4588ec655f0c949a1c273,0.461049,191,12,766,938,6,6,15,0.2200
cleaneval,18d253f68c5aac0b40bd8b8e36f37a53f85333ebbe2bb0cf75410664ac3ac974,0.680507,95,81,33609,34894,81,0,14,0.1166
cleaneval,6b8cb7735409b49342c45eb0b3c0ded24592cd11a8edb8a6179f54b64ff829ac,0.165785,178,16,819,3709,12,4,78,0.2043
cleaneval,35bd740813e3d49324631d88382e8bf99fe828c5a805426eace41a239e895b92,0.382428,37,12,6861,5226,12,0,9,0.0597
cleaneval,81e3ef2debdfe39aa3ef3466d8218ab5077f5ead51cb9b7396c253e2f6ab4554,0.646869,24,19,12562,11805,18,1,1,0.0405
cleaneval,d87dac44ad6d8cccdb804eceb87d3360d8459336c6db87976d9ff36960822290,0.702205,100,57,17233,16776,50,7,18,0.1351
cleaneval,b4ce260ef94bc92644fc113edd7388d80d322bd2da283ca56906deee495113c8,0.547807,49,11,4788,5645,10,1,11,0.0760
cleaneval,e265ce40ac40f0aabdf53bf3b46f3676aa27091fb0b3a5e87dfd6120bef08340,0.303721,280,41,3125,5506,38,3,162,0.3395
cleaneval,dd6ab7439f2e96d8967dda809c4dde00678afe36dad08eb79ff3942ce309ca60,0.512404,333,68,5155,5491,48,20,99,0.3270
cleaneval,b8b5d549cba7d9e75371cdd52555abfd3824d5a54205f37a8735ab667058f99d,0.571239,168,88,11653,18571,88,0,56,0.1545
cleaneval,4bc0bac94dbdf0d06c72eabf0bdc0c08af84ce037dd3e553431f9c0fa262462d,0.636754,68,39,6786,8540,39,0,15,0.0925
cleaneval,e36baffca9117bf3e761e0be360ceda2d81749856d65a90f99159968f96a22b0,0.706446,34,15,3349,2742,12,3,3,0.0641
cleaneval,57a86d954ef17217c571652581b56d7f0567311f859ff73c4aec6339f3ceab3b,0.000000,51,4,297,0,0,4,0,0.0832
cleaneval,01f79a0684c98aaca2050f1ee6234f3e7905001af71a495e91cf9989b6db40d4,0.531941,87,38,4409,4649,26,12,19,0.0878
cleaneval,afe568ff761a21bcbe7084262c9d2ed45bdebf1db494917e7d7ba1de71ec2730,0.665729,232,75,9308,9420,63,12,45,0.2516
cleaneval,4722b57a2e5cf4d7f2589218e201eba2b85d7f8ffbbe2c7f1065ce625b4f88a3,0.022152,33,2,66,3734,2,0,17,0.0591
cleaneval,889c177fad8e318302a67e33ee6e10e3018b464d6e929e474e45c97a8dc361c7,0.709543,102,67,26907,27554,67,0,5,0.1200
cleaneval,a0ed5169b3e4b45fee1e3a2be5984ccddecafae8963ce892b6463f0f0d0418eb,0.600806,200,42,5445,5315,30,12,16,0.1690
cleaneval,4391169b330126177c1f29fd3cdbd7f23af3a34dd973bb0c28d89383112cd524,0.759110,128,114,36781,39354,112,2,11,0.1358
cleaneval,a1bdd8919a590315218c075ca84006cd83b4575b174e2efba8762e1cfb3b2473,0.769667,60,15,5558,5510,15,0,10,0.0713
cleaneval,68f78ddbb7eebc9aec765177513ddc3fec525f1c74113e289841c2f97c582089,0.753311,87,23,4244,3971,21,2,0,0.1134
cleaneval,3b82eec9760a4e2400b872a0a4077c3717c69489cb005846ad25ef5c3f3ae8c4,0.523252,36,27,14386,12564,27,0,2,0.0614
cleaneval,9e82e159473f42d2a84464c2add0d04b5c8d4d15965020c342bfc6b3804fc4f1,0.382632,265,63,5209,10962,61,2,166,0.2761
cleaneval,698835a0ac54c3185b5a465d5402ddff604be9e142b9337c5b67605d1b96a198,0.471547,551,319,70574,67074,306,13,222,0.4382
cleaneval,f2ddd94146538e419fb5a860eff779059c4d062d25fc66e799be0aad05236740,0.587555,53,30,7163,7053,29,1,15,0.0697
cleaneval,17d3342f86516e3ee8c7b5b8b2fbe4160d5f626f62d93c9dbc5828ca4f9ebde9,0.555788,116,46,9399,12394,46,0,61,0.1192
cleaneval,5d149c9817f6ec4539464da5056f901f200e61b851f012074b189388d4b8d6d3,0.611232,114,108,26561,25720,107,1,3,0.1230
cleaneval,b589af8d698495aac1c191ebea0a517bb3b5c77f7263aec3ae5d2367bf7d5a80,0.613705,70,12,2313,1966,8,4,5,0.1015
cleaneval,ed78021f9b0603a5fde90f602bbf5a8359837d3caa19b0f8573e39ba6be27164,0.743198,54,19,3982,3885,17,2,4,0.0772
cleaneval,004859638aa3205b5d0d6124f804609bc167275cc4f900c8d12a29aeb8e970a3,0.721001,246,56,10805,9802,36,20,37,0.5162
cleaneval,3f308acc59c7052e0c139bbd3b7c3fbdcd2f7fa96cef1038a18dabdd3cd70d78,0.562355,89,59,17276,15760,56,3,6,0.1229
cleaneval,27bc3ca956668294f0ebc3b288eb4b9a8972dc970d08461f69fd7fa91bb73be2,0.692293,158,117,12341,14027,115,2,39,0.1367
cleaneval,7c83ae7507edfeac95083e2e90fd5e6632f47dafd2a8cf351c0251880ee0eedd,0.692308,69,48,13687,12621,41,7,5,0.1079
cleaneval,637cc36f6bea0b46e67f6eefd8211276a8c76575f9ffb20a2ec6cfb7df59f3a6,0.775242,61,13,4362,4262,12,1,7,0.0880
cleaneval,16857e4368f267fe35cfaca49717c5f8368371f149073aec9c25bfe16276282e,0.663843,148,83,13238,15805,79,4,26,0.1840
cleaneval,48605fab0e9cd027f797863a31dcd0395db1bd9951f20fbb52779c75e56c94bc,0.716500,78,17,7169,6699,13,4,5,0.1367
cleaneval,21d50e7a0a70da0f0c11da0f5804a149f24b9240fe66c2013e15e085d2053987,0.614542,116,10,3258,2895,7,3,9,0.1602
cleaneval,600fb953024723502692e47a6a6be84ffc5016a414e7cf317421e45ed1ffa885,0.497634,46,30,12543,9575,30,0,12,0.0775
cleaneval,c1ba93d4abc0caf6a585171d33292aa82658d850985cbc7e08790b7961d3fc06,0.650960,134,49,5831,6875,49,0,83,0.1216
cleaneval,929016cfa8f3e9dfab9cd67fd24e08ea380f948c28b252b2b6fb908dcee6062b,0.730204,67,30,6141,6229,30,0,3,0.0933
cleaneval,3a6aff2edc23d85fcdb0de4aa5891b394016b8bc80db48284b42833020b0e028,0.715910,65,35,16544,16426,33,2,12,0.0999
cleaneval,38428ffd6b370a8408d84432e3ae988ff08933e92a18f56120b8a84883103d21,0.713043,21,6,1732,1994,5,1,9,0.0358
cleaneval,874478b584c62f20239593c3c5af58928355fb16f2458db8feee7d4a3dc3deec,0.547799,96,49,6267,11228,49,0,44,0.1084
cleaneval,da8bbbd722b8efb4ad62564c91a188c5d9b64760319550bfccf6606091e2396a,0.505934,225,73,7888,8032,68,5,139,0.2047
cleaneval,2b2ba094061e6f5db7febc681a5f24a645cd45fd82068429f8b9936ec1a65338,0.730682,66,36,8512,8563,36,0,2,0.0855
cleaneval,6f80376fdbf695f0a621d218a19c69dc54b6d60f196bbcb8d0cb759aacf575c9,0.683545,173,114,42220,36371,103,11,22,0.2924
cleaneval,522004ccb2e54fcdb7b4ee6a99c4a9873efcf2837518afdade71e27de3c8a0e3,0.629149,99,53,9973,11559,53,0,23,0.1349
cleaneval,0207a848299d0d7c65bd0954ced69acaf5d8eb28fdc9ef93e565eae94fd9c413,0.555758,82,22,14014,11448,21,1,2,0.0896
cleaneval,6f7d1b92e547cdff39c20c0b79ac473691d91ec6cf3e7bbb25b614786805b187,0.466571,123,55,9341,11885,48,7,42,0.1463
cleaneval,b73a073503ce383106a7ad87e0c9119641fb8335340505dad680cff855428582,0.728499,197,89,14846,14696,80,9,22,0.2047
cleaneval,4264f89b4849cbddc904d5eb96f0029b08cca1990a92728b78f1f5d0ada09971,0.462687,28,2,7517,5799,2,0,2,0.0596
cleaneval,ad94dd64580d86f5c281861706c4e147c4f3c469fe5f2c993d9e18ca692d79e5,0.735735,38,29,14357,14040,27,2,3,0.0640
cleaneval,9fb36b14cff29db9603005ffe615daf47046a1ee3c6ba4c7b9eb77b2f624bbc3,0.760802,234,188,50991,53684,187,1,41,0.2619
cleaneval,2e5065ea6737a848fdaf8aadf6258f7c5d84073eeca0235658b52d075e7a8edc,0.722880,55,26,6953,7016,25,1,18,0.0719
cleaneval,2f16a467494f8b32918e5b64c7f5a8d16eef1f5e22dc2924c755464e5d6afb93,0.218679,90,4,196,827,2,2,32,0.1260
cleaneval,f8a76a0d60951829b8d3ec852c4d58e05dfd7e00fc0a8bf7a035854c742161bb,0.633447,239,145,60937,63899,142,3,75,0.2945
cleaneval,cb93eb4b998de430cfcd5e5d86acb31efc393a64f3488604e1d5adcf5c812a54,0.577092,79,74,19193,19782,74,0,5,0.0842
cleaneval,29c22f1b77c8ac0de5a61284c426f155b6febe3a807b865dc63e945ba4f0cc2b,0.684798,243,47,7278,6649,44,3,25,0.2702
cleaneval,ddf692bf6da40c775aa2c830f934356baf64627a0617db29bfdcfefe8f47b646,0.510353,39,26,13885,13683,26,0,7,0.0741
cleaneval,bf0bd3bb72d742db9a0b78cc20d36820fbdaf08bed4fcc8133942f9d68e36796,0.710471,17,12,4692,5625,12,0,1,0.0263
cleaneval,6350ba5a08ca0de252f3e4c438a5909de6c22b39f90a2537f7645eede905c33c,0.119205,43,3,169,318,2,1,4,0.0838
cleaneval,e642f5b3f6c388baee0e9ea5f8cd268c3bdd926d3f53197612425ca6ff406359,0.772381,199,109,18422,18321,108,1,19,0.1825
cleaneval,291655dfe894fe79e95bc5bafa08d8fb07ce0820e1dfaab1a0dd652c0cec2cdb,0.749731,89,53,8598,8552,50,3,5,0.1183
cleaneval,71e5c50c46b296b270ae9fb86117b11744cd3d75b59207683d7b4d7728741171,0.746055,32,31,9295,9375,29,2,0,0.0494
cleaneval,4510c5ee5258b8eeabc822bddece366e63141e0126825a38bf182fa52e00d56b,0.735997,286,179,48457,49749,176,3,47,0.2983
cleaneval,d76bd4ecb119102454a9abadf82d187ca0ad835e4c44903ad082c20ab0ef1f60,0.661995,287,127,21654,28001,125,2,92,0.2998
cleaneval,30d89e3fc056f2cf4b1d455f3e713649189caa400b65fe46b64690be9f4024e0,0.587470,196,141,38197,46040,141,0,50,0.2171
cleaneval,7ed454bcd2ded48575ebdd5f816f0a2fbd697cf8ab00b9ea13930339bb844c33,0.693717,42,14,2925,3285,11,3,10,0.0830
cleaneval,c005d03657fdab08dcb2a7204c8b83545d093e6f11ac4b44148eba07abf276b6,0.023949,22,3,219,11187,3,0,16,0.0378
cleaneval,d07f91aafd22183920effd17f7d022ed7b07476bc086d16c1695fbf0e36efc36,0.667089,159,96,19411,20355,96,0,40,0.4740
cleaneval,b0a8d10cd596cda281ebdfd45a7094f9841b0f16063dde09758b83cae5e6ba20,0.350664,68,22,2539,6273,20,2,41,0.1030
cleaneval,0e87732a2105733e14375efe9a40377251bc6885cfb13518149d68ede9553314,0.353494,222,35,2326,2307,27,8,55,0.2655
cleaneval,f39f81609eb41f866b27ffb3a2e6371110014037b66207e457b8abc60b2952a0,0.655717,238,36,4807,4446,22,14,27,0.2577
cleaneval,59184e80891fc72835ae2a3f69094ed3ddd72dfdecd31eb927586cc714f9e239,0.738574,16,4,818,762,3,1,0,0.0363
cleaneval,00637c070d02ce976b725c180ab6167840dde27e62fbe7f3294d0ea74910f6d8,0.596555,105,95,30350,26622,91,4,4,0.1383
cleaneval,e909542a8b592867b879ddac94c943ab25f92fc590aee11ec05016baa0b1a4f8,0.594448,53,44,23904,23598,41,3,5,0.0610
cleaneval,4bb5dce075bb2a9085c2950a5818cf40ef4e40fc81bb8a78240d99d0e589f286,0.674010,42,31,14181,11494,29,2,2,0.0677
cleaneval,1e4bb2dfe3cb80cb1c90d6febfd95fb472b5a6503676d6d28253a41f39a0abf8,0.130217,168,38,2592,627,11,27,20,0.2036
cleaneval,d8613b002e16465cc88f8e1c5c1d7063160a2f371ec0eb7518a61669a323c71a,0.636178,55,12,7543,7222,12,0,5,0.0863
cleaneval,eb66d6b3c20e3b3f7adc3928f79a24ddb6c36c7ce5d29c59a45123b8112883bc,0.751057,37,27,10195,10000,25,2,1,0.0590
cleaneval,5b9161446f0e2e9bf620b774c43880ea4f88da85e9bd4334fce6aa1746ae80b2,0.000000,308,8,222,197,0,8,3,0.2729
cleaneval,4279d21f7b2f38f05e0d1a05cf4673a010254ac7050d87da0a4611814f45f7b1,0.720416,107,24,7646,6661,18,6,7,0.1318
cleaneval,e059730d50db28e5fe79a0f841157e0a93acf5bc8edd0fee5b6caea75b95a9db,0.105498,46,29,21899,2358,17,12,8,0.0625
cleaneval,d65ec4434b8702b6ab2fd0ec6bb67efaf1e4afbea2fea8992533d7928a8763b6,0.798548,19,18,5211,6308,18,0,1,0.0300
cleaneval,3e22d6fda06b7561fb5b720642362acf61e8af222122199c8fa2e5d98058b420,0.590970,96,55,16358,17786,54,1,39,0.1025
cleaneval,a2523aa03ecd3262512441b54bfeee45370fb2f6d1dee363539410eb015f83a9,0.672641,41,29,6159,5166,25,4,5,0.0669
cleaneval,b57beddefa40c5b875b3a5ff7f66a21665514cb892ce5ad87f9e20fff3425c20,0.608839,58,45,11557,10812,42,3,9,0.0623
cleaneval,bc215a4171c5f7d5ed84ce771725ed59871ab82907cfbaeaf340386efdd68f9a,0.508872,65,47,12324,14046,46,1,15,0.1029
cleaneval,b3802b51379808041a36a3d7217d9dd75c8de9f59347e5d407809b96df026ebf,0.351759,59,23,5819,15452,23,0,31,0.0845
cleaneval,edffb85cd17ca04520bbc111cf8052ab39e93476197f60180d752ed327255031,0.676517,206,133,36869,38526,133,0,73,0.1981
cleaneval,1c7d7373c387e6cc767ba6a6c9de68c4fe8e0f289513686aa1785a4adf1cc64f,0.480601,70,17,1960,2283,13,4,28,0.0884
cleaneval,f5189627060194986021566266a2c7e740f4deee435bb05c07313384c8d99a70,0.619067,46,46,15167,14736,45,1,0,0.0716
cleaneval,7a0e35f91ad2c965cd2a944ec42acdceca3ef395168d9e40fadf4e5aacb55011,0.601896,16,5,2642,2937,4,1,4,0.0346
cleaneval,9f1feef23e29c6e2cc2685a69d91bd7ca0bfafb85f9a240ef680a554051b9b7d,0.479040,65,25,5249,7243,25,0,33,0.0840
cleaneval,e9e090bbb38bbc6f51b802870a7e623bf81f48ba4a00c10929de418c6d10b829,0.513448,122,106,35650,36152,106,0,13,0.1249
cleaneval,bdad978e1754cf9a6b2191c7ef697a5c7801a390806ee8d0f063af949c41e2b7,0.642656,84,34,4528,4067,22,12,4,0.0895
cleaneval,e6c4383eca5a2bd6fa427a9e4069fba15f91cd48e6e962d7c103e0173f2c4f51,0.759024,97,5,8261,8370,4,1,5,0.1219
cleaneval,209dab117c99d34f5e613855742e4fa14381aca31b57fbb34f9546c7a5f149eb,0.275099,55,7,817,2987,7,0,44,0.1396
cleaneval,b9d50056e50d24ee5ab29dae824b551ca0f79c378bef02a9bf339133f9ebe4db,0.306002,57,29,3276,2807,15,14,12,0.0734
cleaneval,3dc2b0ba6b27a7152af53de4fcec3a103e1dbb2d051d8062ab233f698bf4534c,0.000000,8,1,33,109,1,0,4,0.0219
cleaneval,45942136047e0d9ba375c337c311da01dad734725a87024f121cc6e88b8843fa,0.546726,67,48,19352,18135,47,1,15,0.0946
cleaneval,a6e2ee728975633d4156ab01e8d010caec69cae6cfe60e36728eda563e81beda,0.607279,93,46,14097,13496,46,0,21,0.1120
cleaneval,dcb97ab9c06e095fec8ba3b3f6d9818989dc8e8645110fb8f17bb0c9d6cdd52c,0.000000,3,2,2852,0,0,2,0,0.0173
cleaneval,620b774e0518fb40eaeaed8d0658b0dbde02b7249fc4af67cecc5d12a74d853e,0.631685,84,34,4815,6025,33,1,32,0.1090
cleaneval,b5dc24bb33ec6fed8a2f4572b9f62393f746bdb0751937d49a8136f00d6b330f,0.478235,109,62,7541,10463,62,0,27,0.1224
cleaneval,4c75a455d9442297e48053a07f45844dfcfe695c2975dfb4563bb7bdaa44c2e0,0.758487,121,27,7828,7630,21,6,22,0.1479
cleaneval,83888e4f870e308f0799a1320e1b917b509716534380b881b213db7ab212758a,0.645127,147,46,11993,9442,45,1,16,0.1575
cleaneval,885380b8d0dcf912c84e64af8d1831b5f4930b72ee0977d69f4df67e5b624721,0.645954,44,39,11085,11242,38,1,4,0.0549
cleaneval,4f37e8ae430b8225923eb4c87b541ffec85effb05a3d71194ce3526dabf12297,0.694181,37,13,5442,5693,13,0,2,0.0585
cleaneval,e5ee6b800faf6ae88df0987e6218d59f438f8ca58a5c54d37f52cc23d79bb0bb,0.085465,15,4,688,8555,4,0,7,0.0300
cleaneval,3903b53df6f5ecdc34ee392f783a206a1474f34d008b8295a10b80097cdbf7cc,0.289277,80,16,1682,4613,12,4,33,0.0936
cleaneval,121d7b112441fe9b32bc35309a79017f65fc9e7d005c0c986db240e2b6a42c0e,0.742672,32,15,9334,9428,15,0,6,0.0443
cleaneval,67470eeaf166009dfd2dc8bfa33f6ed93c2b6587410f8555488ba18d44d8e578,0.420939,593,101,7695,5842,42,59,189,0.4503
cleaneval,9954beb228eb70f2015002c8914bed51f08b8010e25bbd71580cebbd7e3f0324,0.718327,24,16,8396,8336,15,1,0,0.0451
cleaneval,d40edf1686bd689a6039e506ea41933a0a9b2c07baae4efe794d36db35703c7e,0.704367,224,195,84636,82321,195,0,19,0.2599
cleaneval,0ccdf605924dd296f54ea230b15b11784fdf79f7d36b86df00a72cf7ae1baf68,0.424720,147,79,12747,11079,69,10,28,0.2247
cleaneval,06c671cb673dbf8acb77b2f0ca46810c743aaeef89752bc372a2fdc8e0185cde,0.599064,160,81,17832,20541,79,2,53,0.2108
cleaneval,b78896e0b11d4e1b0f353a3935e4575660848b5cf006e16e1df38c92ebf5d249,0.518635,54,43,12276,10494,42,1,0,0.0708
cleaneval,c65c715c8924699102127351e72f644dbbff5f9a6e801b6bae3542f09c31afba,0.280321,76,18,3463,10561,17,1,54,0.0959
cleaneval,ee63525b62bc9f5de26debf8294fc33e165fa96331672ee5aca7f068293390df,0.609922,40,14,2504,3004,14,0,18,0.0588
cleaneval,1ff27114d32215e2abd3d654be52370d47767293b79d969a1675b9537e86f36a,0.680191,25,21,18244,18218,21,0,2,0.0387
cleaneval,6f2c1220bdbd8dde5b65ed3ff2d560195f234db2f7ee305553cccca6cb038c5c,0.607743,216,97,11738,8543,75,22,40,0.2100
cleaneval,8008d3daa7eafb834bfb23f781752565f6171aa69b0f3839866bd9be3424db84,0.633263,96,16,2892,3688,15,1,25,0.1136
cleaneval,0069b434a26c6f1e78e59b909f651965a57d600845df45681f599075815c5ee9,0.518768,238,134,18761,30742,134,0,104,0.1872
cleaneval,af95dfbd1f28a49445f2488524202b3f124121332621ff34846068483a909be3,0.000000,4,1,54,4497,1,0,1,0.0236
cleaneval,5a3ddba38b586af2495ef7d09f84f2d2f2617be4ea6e78786e44f71853f57b5d,0.449214,132,71,7945,8157,68,3,44,0.1282
cleaneval,0a717b395267319ac17c61c98b587538c7abc9657d45529af3f56120a6629a8b,0.656821,49,24,3847,3812,23,1,5,0.0785
cleaneval,12d6b151f1becad39f73da78c4bd970a5076d9c26bdbac3ae277efc1eb051879,0.438640,107,32,6588,9125,28,4,28,0.1262
cleaneval,3699c12b4ddc731694ef7ee4f2a2d792ad5024fe7e5228d24d0c482ba00a84a7,0.320798,127,30,5959,19927,30,0,95,0.1409
cleaneval,50e1165ea94a0ebff97ed572e883ce847992d8506df184a328805a304de9aa5c,0.504603,84,66,13187,11556,65,1,3,0.0907
cleaneval,5e6760110820d18d00d9b12d661b94e4b2e0f03228f97fea577895ff1c8cc30d,0.776733,73,56,21963,21884,53,3,4,0.1125
cleaneval,95368d1a59109bf602c7dc2fbdb9c35d92e079684e019dea82e23d423a53d47b,0.325359,138,8,1227,3559,7,1,73,0.1845
cleaneval,a3837689e8fc6d702bbd223c749ed9354d5e391b7add52a20b1272a7bef6f585,0.716292,99,20,3636,3998,17,3,7,0.1047
cleaneval,026a0b2329b8bb430d64ceb4a22b46d72dafcc3d0552bf44d7ea529af9a65c41,0.597218,73,39,8201,10299,37,2,24,0.1122
cleaneval,f771c95615238127c894370883a7d8247bad88dfc23aedeb403fb9282b4e87d5,0.658824,112,41,8001,8576,30,11,41,0.1113
cleaneval,0827a8e9abeef94724b3e21942041564a8876275a24c5f26a3a50e7f399370d7,0.680508,107,26,5763,6308,26,0,17,0.1046
cleaneval,ad4da13d7170d8089c04e3ee44b69ff84b9f299e055b5c07811c362f114ebee2,0.657010,29,13,5039,5709,13,0,8,0.0444
cleaneval,db79915267eaf232305eb66c59921156971a021aefd84bf60581873568f09cc7,0.414298,56,10,4698,3685,8,2,13,0.0925
cleaneval,0490d8a5dfe65ffee2750495a86d1acd0af932a8a67d91c4b6b30d567e317598,0.564560,39,12,4148,4014,12,0,9,0.0583
cleaneval,3f2f5d13d07241475b666a1938ef3b6ff8456ed857469ea7656dd986dabff2db,0.429134,62,20,2524,6321,19,1,35,0.0627
cleaneval,5252a66aca444d39c1bb00ddab18a885de4588d96dd22d08dec2c043f6614a7c,0.722771,431,330,112643,117930,329,1,60,0.5195
cleaneval,f6e94210fc442b73a98e77892e38a0c51398a4ef17e748e67669d2ee5261aee0,0.519373,27,3,2004,2491,2,1,4,0.0963
cleaneval,31b573495ca3c74c2a8c18db2c7fa9bea9759a9d69296717a6d7c25e9a667cd5,0.402957,55,7,811,803,5,2,15,0.0788
cleaneval,f8ea473df6e3895bd9978e26d7a69a90294bb1ab3e9ba03cacbadca0ecbfda9b,0.621121,199,59,13060,10222,50,9,42,0.2339
cleaneval,68971e8363ee71ef5eda51e42dace531a4bc9cd6166e896773eea4e5f1c93698,0.555293,89,69,11573,10647,64,5,10,0.0937
cleaneval,2d99cca92f8a315ec64d9f95cffb9410035ca09fc73611568e51a3c641b7b8d6,0.816094,109,102,28931,29276,102,0,5,0.1141
cleaneval,77a700c71e2b53d36c12d3f7f0e5c184702e8f14f3c26890dea9985b905249aa,0.668750,55,38,21361,19539,38,0,7,0.0678
cleaneval,c62fab6ecd482cd44f5c8132200331652a87dedbd6fe928500d6202b3d86ad3c,0.329808,163,38,3598,7824,38,0,111,0.1596
cleaneval,62cf74a734b089fe4bbf689b3f1d3c56d47d3be15e3fc85f0329636c70fec46a,0.220676,100,6,459,2241,3,3,42,0.1077
cleaneval,c20fab55993574ba538996983a693f2df8019f4fded52645ae3c17101a1b87f6,0.000000,19,1,39,292,0,1,7,0.0453
cleaneval,6c1b44780bd48e6ba1e27526ffbee9508a2d91cc8a296281304459f88dc72996,0.082919,155,16,1174,17155,16,0,134,0.1615
cleaneval,54c8c8b92804ef05954e820040939eecc23e9975afcebf5306dc8d954f13bdd5,0.558725,284,178,30656,30325,160,18,55,0.2279
cleaneval,39431f03bbf0c004c5e40f4f4c3d3961df67c457dea23d351f74e9bf1c9ee149,0.583411,95,36,4341,5390,34,2,50,0.0897
