dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
dragnet,1d4c98b0fe5264e75c40d2cb795993d8f993a6190cbd562ea4bd9a652d5cf27a,0.291713,152,9,753,1840,6,3,45,0.1642
dragnet,ecd7c8e63ee7e328859cdabd4077df25c30a5bfba132ee6e342292cd4b4d4f63,0.839787,131,22,4008,3819,18,4,21,0.1672
dragnet,0c5cb27280b3553bfbf3ec9d5b4e1cfc36c4ac1be05ea1a7321ce0a323dcd3da,0.074205,43,5,158,1336,2,3,12,0.0732
dragnet,59c1daf5048a979e177d0e49393dc3ef56f4610c686e229e46aa988ac3078069,0.417143,43,3,455,566,2,1,6,0.0591
dragnet,6a3ca24efbaa0357a555b23ea2ee0c8897ac34e6ed00222d11e3bfe1d0af7e4c,0.825737,65,5,1262,1624,4,1,12,0.0950
dragnet,588d0fe9c56f8ccb5f694b7214bcd1421e6542c75c8da01f82014ea282718770,0.750647,32,7,1542,1402,7,0,10,0.0730
dragnet,39aa3a7355f4c45b8689c84871e063d1f6eb637062a0c74f757bdd9d0c55241f,0.718654,111,17,2405,3045,12,5,27,0.1301
dragnet,68ee75182deae5fb96afca0b3d30398d99f95ed634b960aaa8a26779876c83a7,0.758321,118,47,6771,4590,26,21,9,0.1370
dragnet,877c2a4cb79556866754206778f498104afa9c681d0e4ea80d5e5d0d3e3747aa,0.654250,202,57,8342,5592,32,25,34,0.2077
dragnet,0872bab5018d3af14c8f21be5d95da19238a2ee3bfbf3718d4b73c079a633312,0.254473,109,38,2882,467,10,28,8,0.1472
dragnet,e934c6470ecc8e4076cc3e30df018b001c33530adf7b1a2869ad6c924e1ee6e4,0.633987,80,10,1530,1507,7,3,12,0.1231
dragnet,72fb395d0f087c3f30ff751d700a868abe85b7b38cb636f93dd3378f1fd10982,0.209945,69,23,3221,390,1,22,4,0.0810
dragnet,6da9456324d3768a8ef2086e9d21cb0a7855055c83d1c2c652d1c23b333a5d68,0.737954,114,30,4234,5490,28,2,33,0.1216
dragnet,efbe1b5c5d1498282dd15f73aafba501f6563ae50b2b8ead49c9d373a4f06552,0.673036,788,155,21759,33512,155,0,309,0.7387
dragnet,9b2af6984bcbc4c33c7b63c3aa49924e0ad9800a3c95723d0e2b8685aa69aa4d,0.774559,75,15,1961,1962,12,3,12,0.1056
dragnet,a2aae8ad766757f84faf41d6b21020f05149158ed78769c5899d71a83eca4609,0.166667,57,5,192,1087,3,2,15,0.0910
dragnet,9cfc5d1eda8c0bb5f865a877acd4f25c309fef1ed64e1d797fe0e959df85374a,0.000000,51,1,11,320,0,1,7,0.0823
dragnet,b39d8e304dae82ae2e75f18221a02824231e5a22af0010fa79c73b23cd3961d5,0.686411,38,6,808,858,3,3,3,0.0755
dragnet,a338617351face76d47deaff8f0f7a49771650c79bf18f3345dd00aff704471c,0.915505,112,17,3245,3087,15,2,11,0.1269
dragnet,caf32c253f0fe1fc0482cdc21e46188d09101a2120069de7f653670a6f02c35b,0.622914,264,21,2688,2108,11,10,51,0.3719
dragnet,7bd033687f11eb016e8edf5a141c35f8047a8a85f72fa00691d6d74981fa8113,0.363325,302,39,2191,1022,9,30,25,0.3379
dragnet,a5d98977d0be1d8e8ca955d9489e927523fdc2f01d56e6be48e32921cc538b0b,0.015789,91,8,400,663,1,7,3,0.1217
dragnet,4d37b21f0ba81aa212b39895d12e72d4e068f2afe857906907c39d3df8210680,0.183333,99,4,182,137,1,3,3,0.1353
dragnet,922da1e299495ee42b41af38d263d6ccce5e0701604404265176e15110319045,0.723460,84,15,2472,1513,8,7,5,0.1136
dragnet,a84eaf4c52ccdfeb5aae9a51bbeab1f2ebf950fa6ca2ab8a0904d01eb19d78e3,0.877278,194,7,1170,1087,4,3,22,0.1861
dragnet,e6ab0e70acb3ed2e68a321d40d6a5ff3543efc91abb4cd01374d25c9e526e795,0.492255,67,8,1056,426,2,6,1,0.3496
dragnet,dcef8f33a43bc6ab8481fe9b07a41a5cb46d30ea427e39b6201f3d67c863b8b2,0.774614,63,10,2601,1832,6,4,6,0.0905
dragnet,1d8a8f871fa98030e91c618cd5f980838461af6d0ff885069a4e6a281399fe07,0.445926,52,12,2545,1108,5,7,12,0.0794
dragnet,c0407daa58eb2d7c6979aeae5fee6ce08d190fc41042cc1a658e072c83a3da35,0.909596,73,34,7266,6681,27,7,9,0.0945
dragnet,a2c9c5883dd4c71ea76d398e92146b31de527ff46da2ec18a4a91b1f970ab1b6,0.795936,153,30,5267,4012,22,8,31,0.1643
dragnet,fa647d00959d06f10195d35a2c6d64213aa5836da7dd8fa538220db70ac274f8,0.938046,32,13,3262,3208,12,1,3,0.0599
dragnet,ca7e6aee9107bca8761977cd3b50b799b81a7b1b5f0399773e1d5a6948ea8d9d,0.893458,47,14,1874,1938,13,1,7,0.0628
dragnet,c477d1bde2360084ae3b47f0834fa02761bec6bbcd97a1e8065618c4099a0de2,0.604924,96,11,1036,1323,6,5,13,0.1182
dragnet,68cfafa46015d585879dbaa0be8c537eb921d3de7afcfc58a63404db49c455be,0.594807,131,11,1684,1856,7,4,27,0.2190
dragnet,f0d2db0ff51b505e6d876c512c09706b440d66332aabe75c1c5f5255c42a9fdc,0.830645,107,5,653,689,2,3,12,0.1795
dragnet,a1da11e82776e10a34daa7dbaf69d4be98ce2f96b06421d9fc02edc1b6e56b3d,0.704156,113,22,2204,1311,7,15,1,0.1460
dragnet,5c185232f567661178254aebf05db63b169f7fc883668b71b022e8aabf88b8ae,0.721548,96,28,3416,4400,25,3,37,0.1197
dragnet,2a60c8db379e5cd5780c8b467f040f7d76461803d39a24ea92e5bdabd86c2838,0.695971,57,3,637,829,2,1,8,0.0847
dragnet,e10b7609ae4140127f463828f555c77f95e48fd3e75ff224d3bd2bd772ef9765,0.260274,41,4,283,119,1,3,1,0.0617
dragnet,1f36dc41404b89d0063c38f8fabf7666029870a3e28f27f8f65ab72f3f3c337c,0.725219,681,164,22257,22943,141,23,161,0.6976
dragnet,7a77287b0e7b3d93902378731fa7d488729cbd4c5373f49c71888c1570995f77,0.846745,151,22,3587,3103,12,10,29,0.1891
dragnet,aa511acbcf576d1bf87d274f7345ea6026e4e127a77d737d4ea2a0e42290ebef,0.859213,152,63,14099,14648,60,3,65,0.1870
dragnet,1e2b5ca8cad950ab7610cffc8eb98878118a01c5f1120fa51c9e35843f846e38,0.391837,48,9,302,302,5,4,9,0.0672
dragnet,f089e500cc5c23d20fbe0652e2504826620b9229612ff69a6d0150b2f5e045b8,0.638381,187,46,4573,5119,43,3,34,0.2592
dragnet,012507793a782e53aac8e72f0cc8762c7e6a1fc18ef3df48401d0487638dd59a,0.532934,58,16,2369,1611,8,8,11,0.0793
dragnet,df16a930f59a27adceb8bbdeba9257b07ba6be8bdcbb8e9131341840e1c4217f,0.783830,133,8,2679,3324,8,0,23,0.1645
dragnet,c83cc32ca54ee4cc8104f0953c54791b24d9cebb55ab71294c93c709ce41c692,0.721528,87,11,5111,5610,10,1,20,0.1545
dragnet,923b560cf9a06149ed63dc863823228141f27587031ea8705fb838a5e1b49bf7,0.000000,53,2,33,131,0,2,2,0.0773
dragnet,b61e2ec1cc6e48c6d89a2ac18e6c8154b2964cd56f5e3d3fea05ec8283243123,0.836391,29,9,1779,1784,8,1,8,0.0499
dragnet,1cb536949a306c55877eff6ea32977d2d4fe7542dd7de73186bb34aa4597e5b9,0.321918,103,9,832,1750,5,4,44,0.1508
dragnet,e4e170297ce480916818dea030bc8f409ac9c1d61433f8b84239d07746b0ffb9,0.320955,244,34,2580,8931,34,0,126,0.2212
dragnet,f6616c155751a950e066b64c50111f108a37d33aaf82b2ceba90427d75fd6639,0.627451,108,12,1581,1700,9,3,22,0.3785
dragnet,1ecb9726e6d276ea0e281871d3396bd177b865b3aced1ecd6ec848bdeeba6f21,0.851242,98,26,4626,4107,18,8,11,0.1230
dragnet,b79b70d1433ade018abbd3beb233ff51c5369c38cde4eca08a36144c69f7cae0,0.612839,131,33,4709,3216,19,14,37,0.1362
dragnet,ad331ef50220d05200e9a14e6c85a8efd592e8c9d492153c66cfd4d6d4ea5781,0.889848,56,25,4890,4512,20,5,2,0.0838
dragnet,1f75186027509a07deae7b2d432a84df07a7d6894a9e065831462f364898b740,0.738889,225,61,7830,8018,51,10,59,0.2530
dragnet,920552ee690bb6ce32e1aa378ca7a7df743c8f59cbd338551d6d0c4349aca999,0.659189,187,21,2652,3566,17,4,56,0.2260
dragnet,4b1e704481d7b799deb6a570e8f69c53252b370e675d0a8b379480d9f36bab2f,0.784283,77,25,3340,3295,19,6,13,0.0956
dragnet,20754cab9d5e6980aeee7bee2ab84fa749766ebd047c49934ee7716a59452edc,0.865822,195,109,18927,19851,108,1,38,0.2117
dragnet,2a171fee6409a79c679ff82cabfd83dff51baafd0f058db7081e13b8308555f1,0.869861,100,46,8324,7573,36,10,8,0.1609
dragnet,4d4572a0a4431c273036d69f41525391989995c9c39fdbf530d98a79eb67ac4d,0.398849,49,7,679,1975,6,1,15,0.0826
dragnet,443a83e24941a70e3face0419f8f5aef6b71b125a273116648717edfb3aac081,0.198718,43,9,623,1866,7,2,11,0.0628
dragnet,037568c55dafcd72a38b5080b3e306dba590197e040da6e26ed8fe49aa019c8d,0.799542,87,35,6476,5126,26,9,11,0.1382
dragnet,3d1b21417cc7bff9e665c7fbc6ad93830d48551edf3065f74a244644c112c05c,0.800818,170,27,3791,2937,19,8,20,0.1957
dragnet,8ccd7c17c0b949b392305d3dbec1146b964450fa3b72926bf173448687d41438,0.854779,44,16,5389,5200,15,1,13,0.0632
dragnet,dbf9a54a27edf90b7e732e2e099cf7ad320d81632c60701fd312bec3e2f4fed5,0.307448,118,24,1093,571,8,16,10,0.1545
dragnet,8ed8d55d4d44ce4ea72c431b1d9fd4afa71212adf87b7b5c2d8248c4186a913a,0.000000,52,1,11,451,0,1,5,0.0833
dragnet,685b6e44be534bccca8cc00b2a04fb4829f6a4e1d1d295bb8e67869992404b39,0.090726,64,6,404,2192,4,2,19,0.0837
dragnet,5189cb81750ebf950531317e96fc83f7e0cc6a882f4bc820b57a612ec649a61a,0.129754,46,4,283,1739,4,0,16,0.0655
dragnet,2b3ffc0c79a19515fa3659d2c787379e21a926740b924a8f63c6eededc74701f,0.707471,128,7,1172,1672,5,2,26,0.1549
dragnet,813bf2a7420bbf7f038dde4518cc83afe2a6646f9b10f7bb8c9a2629c84f94a3,0.956130,120,21,9242,9311,17,4,27,0.1349
dragnet,d50ef07a9f6b044a330fd7c4c6747edf843c34b395a3cd7ea099e0307ce8811b,0.903687,308,237,51097,50823,237,0,17,0.3229
dragnet,ad5010e19d67c192116adfe13048273ca081785159edf59d17924fade6650579,0.303605,343,33,1997,876,10,23,44,0.3471
dragnet,9a621f01777820d20210ecd2976d898366d9c0358ab36e688afb08e934b7527e,0.409569,370,34,2195,719,7,27,35,0.3612
dragnet,fa152da02d99a7126a10c4eca6e0f751502428a9a8d714167095fb56c012a98f,0.000000,18,0,0,141,0,0,4,0.0258
dragnet,f956532de6e72c77f1a616e57d5f0d67e07d4b388bef337b228c757fdcd15ac6,0.886650,53,3,508,527,3,0,2,0.0789
dragnet,bb0e27d4ff2d54a692ff3e9a016f4b457929eef09826ea5583866d3a8f03816a,0.335244,28,1,320,1591,1,0,11,0.0932
dragnet,49dbd5ba8502eec38e557af0f9113def1b6bfe9751710cb5c0a43dee041f7b14,0.859347,360,87,18268,18250,86,1,145,0.6276
dragnet,2708c37059ebda6a414399831e0df33fbd9e943c9c3d15e168dbde7e210a46b7,0.923571,68,34,8491,8046,31,3,7,0.1144
dragnet,74d9039e956affff1c0a0c8d407f7da4ac924811c0ba65dc05315dbefe82f513,0.846073,86,29,7161,6209,25,4,18,0.1051
dragnet,59f3075c8d5a237ab5f4af4e2700b894ffd0befe6a071817246649e72ba7a049,0.582569,122,29,3094,6025,26,3,35,0.1667
dragnet,689000af0de82cab672a88534cc2a8b48edc3b78537cec314c63ac5238e43e3a,0.768595,87,4,300,349,4,0,6,0.1384
dragnet,b6b4e17ace561ab4b4432cd958eb6bf1992ff031dbfb8d559a9c63c85c464601,0.467005,64,3,203,258,1,2,8,0.0776
dragnet,bbd24ccb2c42e056b8e0153c8ea061fe17d1ea4154e8f5320aa0519eadaf8ea0,0.817680,182,38,10456,8770,27,11,22,0.2817
dragnet,c02825a6abd252e94aad54d1fddd592e61445e99460b061056c55af5dc0fa297,0.826577,64,22,7302,6354,21,1,18,0.0895
dragnet,f93f95f56115513863f3e531ea45531de19d89cb8ae065c88d527350b1718e3a,0.704989,160,60,6737,3913,25,35,24,0.1808
dragnet,34f10a1ab77c7534e81c906bd6c482b88036605a87f75c4452cb75698c38ff24,0.441376,608,111,7990,15543,106,5,370,0.5004
dragnet,3e1fd0cdea13a05b98207761ae3a23b176feb42594cfda15b9ce11dbb2b21cbb,0.701518,113,14,2120,2746,9,5,15,0.1534
dragnet,9b821247358884361c136549af120c6ba7939df2bad3824597d815d28f97b7fb,0.696705,51,7,1894,1899,6,1,21,0.0655
dragnet,8b48b2086339b69b8e32d1514b78ad6c82a60d3bd9632a081832997f20cf6ca4,0.879121,66,3,514,451,2,1,6,0.1246
dragnet,50a49cf374a4b7512b20fb499fabab71ccdf41080daf8848ac8030ef3431020c,0.734324,574,244,43534,52762,242,2,253,0.8350
dragnet,25aa4e5edde7f37249d4c46f24f501a868c40ed91d9c926b1e8c95567a28d494,0.803333,35,8,1722,1589,6,2,6,0.0808
dragnet,3f35daae3e68398c5f3283d174d2923c14fc75970649f683c81d1328203aae3c,0.146179,134,2,261,534,1,1,38,0.2238
dragnet,9be43a2264475990b2878b3a4a20014ce2b2641c23c0ceddf0a3a4561727dc9b,0.046784,94,6,390,70,0,6,5,0.3714
dragnet,06af988b453dff5935e9f74cd24c6c009a6c864f5db9db50268ba00df84d0eaf,0.879507,47,8,2888,3223,8,0,14,0.0670
dragnet,a08a9fd5a701445622632152d0d5716e0ef9bfe53ffddcef2e9b70dc53324fcc,0.732860,180,64,11001,7073,54,10,45,0.1902
dragnet,f95dcfc8688e7f472722e1eca51bcbc92071baf3ecb3b12382adca7c6c475a42,0.018215,208,6,234,1223,1,5,31,0.2595
dragnet,8fe2f23391e257e43e69d302d0c321f16b98ad6c04d769e6cc0679efbc2f7b32,0.018622,75,3,209,1148,0,3,13,0.0956
dragnet,24fc15a814cdb94fa109327cd426a4783e51e8dda9bd9d03c549b5c4df480415,0.655047,130,18,3633,5754,17,1,62,0.1706
dragnet,2474ef39e9342e504215224d85bee411e72afbf553091f6e96a984f5e4217b6e,0.705611,377,73,6580,4040,36,37,72,0.3885
dragnet,2b97024d76c3e08ee791351a984016cff9f370cc5b97f71ad75fec330d2d228b,0.237037,99,5,218,152,2,3,2,0.1362
dragnet,734238c8bee2930e65b6e8e9c927d4c390543f3a4988d0a298fdf23053b288f6,0.853901,65,24,5032,4385,17,7,6,0.0951
dragnet,d0e9088f7875ad22cf1dc1dfb3c7d9027572067ef83ff670f4e6b8c4dd0dbe3e,0.802937,117,59,9420,8136,47,12,17,0.1614
dragnet,a45adbd3618d99b1dde3b1d254d080f1cb096ad3f13db25fe37a156250028709,0.687016,180,51,8303,12290,49,2,90,0.1755
dragnet,808dceee4c95670d0c3b8f5e6d0899d209534a3fd37baa7644f640804cef44ee,0.491091,123,43,4390,2341,16,27,19,0.1687
dragnet,e63aa331fa9d48304b4bde23b1d876710f23a67ec90eca79db0f8f518147c43b,0.000000,54,2,59,201,1,1,7,0.0871
dragnet,b8cfbca8d7aa16969ce081ec703d7aa6fe953fa6190f658ece779169d2c19d1e,0.736415,75,8,1844,1831,6,2,4,0.1072
dragnet,c164d824d240f16518c048c68c0dc893c862cdda8c019b4175ec7bdf4fa517c4,0.007663,48,2,89,615,0,2,7,0.0722
dragnet,762dcc15f0727582e9a81bf067fd25ea0086a243e9090982f54be661a9799b18,0.713068,117,24,2660,1534,5,19,7,0.1512
dragnet,d24df59ffe124331ca742e50936bd454e76fc6612b15a3dffe8a0ff721cc06f5,0.801233,257,24,4986,4190,16,8,35,0.3126
dragnet,f927fc5c163cad613f84b1da1e49be759dda09970cd5541c2f666d64b950bee0,0.668911,30,7,1039,1333,6,1,6,0.0597
dragnet,60e8b6e27f21533679391db9bc86a8b0d0e3ad5c8bc4b9beef4951d603bff410,0.693838,59,13,2936,4868,13,0,33,0.0785
dragnet,6b2c528c6cb321618509c3b386d2217711931dc7984ccf52b65becf9fd722431,0.581717,69,7,1359,2951,6,1,17,0.1038
dragnet,c8da8acc6beab7e1cece8a4647b9139f1db1ebb4da49daba509c854cb48de541,0.752618,169,17,2041,2256,12,5,16,0.2386
dragnet,894e1670da66670b61b5390f30275f90a7d427514d5e07b003ecc2a7b38e566d,0.851024,97,10,1251,1210,7,3,8,0.4373
dragnet,5463ebea822bd58be20799e5317f1aaaad64270f335c607878f3f8c1ba3962d3,0.637969,70,8,1587,794,3,5,2,0.1379
dragnet,efc849a1475f30a6f30de34cd65b32f919f7a49e7c02d383bc4b3dff487cfaf2,0.652452,120,22,1436,862,4,18,16,0.1478
dragnet,82fac3849d878db884e121ca77069d781da9cf86068378dd646ae6d6987104b2,0.640220,533,218,33936,56758,218,0,308,0.5818
dragnet,f957d3c02fd3d8b53a287f1666e2b90257ed5f9b01f745aff31e494471abfccc,0.910534,29,22,3364,3330,22,0,0,0.0372
dragnet,8e7944b86ae57c39ff4e3f81ff0ba31e08652b38b40fd2017154453828c83d91,0.609929,41,3,595,1037,3,0,10,0.0729
dragnet,2069542d2d839bd8fad766bcfd82a012c3ee72e8ae6272a20377a13938cd9f35,0.873828,50,25,4614,4399,23,2,6,0.0665
dragnet,821bbdc71e41c926df21d12b64a62cc6953ff055e4205c5745debff3a2219793,0.492187,324,65,2224,1094,7,58,18,0.3116
dragnet,9ea33509a111b76fb2ccaed9999895606e3c4916fa36513430c7c69b31a5f6ce,0.547325,46,6,457,811,5,1,6,0.0791
dragnet,4d1d0a114479463814d205440302a711954aaa340882ab817dbb44fc5ec4a166,0.850880,152,62,9179,8056,53,9,27,0.2902
dragnet,3018e0685a97ccbbb8f75545d41d1b630e0a50dc6c18b1df08121c86cad4586f,0.348466,65,4,336,1447,4,0,19,0.0943
dragnet,a35e7c54b2c7066329347394e0f72c16d6c71b9c844887f7fb1c26ac644c1096,0.245059,136,3,201,1277,2,1,38,0.2209
dragnet,01597c4331e4ae6ee2eb7b57418e2a82b0a0204ff230ec0a9f6c94069b885028,0.164602,78,13,2313,4227,12,1,35,0.1064
dragnet,3be8d2133a03ce8c81a25d83cae6b86243353d86160993c0d8bfc54abe04585b,0.626703,104,4,384,542,1,3,7,0.1773
dragnet,9480969fa8c2aa42fbf19e77c58340e0f78f151151e2c7f6c114c0d23133babb,0.777096,103,14,1639,1245,8,6,8,0.1276
dragnet,b316ca84c64ee6f2a28684a900612f41e21cd5863b1a7f7644de86480b711a69,0.635225,148,14,2170,1661,6,8,13,0.1892
dragnet,3ed55887199bec9d3b92bdb21913738831bb792f8daf179313a4a3f58ddd205b,0.807069,186,53,7918,7859,45,8,41,0.1943
dragnet,45cf5deaf9b2acf9cc27c7a80313cbf0c4eeffc963628a4c2e93c6009afa8fea,0.893723,29,8,2253,2224,7,1,6,0.0942
dragnet,6164eca0b17d56a4ba14dcf23527da15006821a2ca7dbecbd557a67618ded0e7,0.696864,98,5,634,814,4,1,11,0.1669
dragnet,0e9d4d3fbdcdb1d0333104915d2c60530a4cc36d6eec046ca90144d3d5aa2e46,0.900047,95,33,8559,7755,26,7,5,0.1536
dragnet,f7634aaa8a67e35a356c720df51d3940a3e11a34a4841ff6845dfa5247cb9dce,0.565930,107,10,1247,2235,8,2,22,0.3961
dragnet,1fdd8f2532d34d22e51be6bfc3951c1b4c57ff1ad8fd214080b12a8170aa23d4,0.301724,286,45,3114,755,14,31,13,0.2997
dragnet,0c0ceaae0db0f94274a9db47245124ea873ca42823eab59d7990293ed3f03b9a,0.000000,39,1,22,417,0,1,8,0.0734
dragnet,1207c0856d0e7edf337003b22a7dd6390f9debe2ecb1f84d44aa5542dddaf9df,0.380952,19,1,163,596,1,0,9,0.0268
dragnet,98cc0501abc4e00389b409f3a960ecc4426ad7142bc88157e550fdb514b0ad1a,0.846086,51,18,2774,2962,18,0,11,0.0812
dragnet,22e94ac06b28e0537ad590216843b3af5b858e01955bfaeb2e1fc1a543256756,0.786260,63,10,1717,1230,5,5,1,0.1087
dragnet,143ca93fa32f42acf9fed50f036c636279afe6fe922eda58430bd13bfda8af84,0.425488,144,1,564,1993,1,0,27,0.1612
dragnet,c91a0737af8dd7060cd16cc6b709f55d35000aa26f566b73f702473c0838005c,0.456491,66,16,1104,850,6,10,12,0.0881
dragnet,3a096ce3e2c7690354d7cdf43f3e3d054dbcbdcef754f41fff2a0e37ee880bc0,0.462623,62,7,1197,2543,4,3,17,0.0844
dragnet,fe27c1f8190fa93f7e5a70debbcab5990c095ca3386120227f85a9cfa1695322,0.810477,1013,469,82368,91591,468,1,378,0.9407
dragnet,1c2d21ba1ee19838867839cd12ba4001d705a2f152032ba8154a5f43de514bc8,0.071970,101,10,463,969,2,8,15,0.1361
dragnet,c7cbd6dd464a2811ea1795c732e47f2853fc9d004ef00b1b3e5ffb986f2aafbe,0.893858,36,14,4713,4597,14,0,8,0.1063
dragnet,b0114b834e41ca31466f7b93fb4875b54ead3e0d0bfea53f768f6305e9096593,0.844771,79,9,1685,1537,5,4,5,0.1469
dragnet,e67a5cd4d8c1fdc3e822af079cbf182992469189fc7b9c28d76aef4c064ab8e3,0.550388,69,9,2113,1373,6,3,21,0.0918
dragnet,06fcc79fffa66593f5db3ce949bef522a0e39fcba6b793c0a2c46edf72c5f4d4,0.541016,215,22,2368,3340,15,7,82,0.2249
dragnet,b736d5447c33d2bf274c77dab0817c71a2f120b178a08fc94e1b2b1bb205a79a,0.716451,82,25,4618,4877,23,2,17,0.1146
dragnet,05f4792778da04fc7a0f7cd586f9e407f84bb761bcbbaac11ae64865b6437ed2,0.862342,103,10,1633,1576,6,4,9,0.1766
dragnet,9136f49ae26bac3781b0f5d7032ae560c9f3deb9818a4bce1b6420e572090e2b,0.686983,71,14,2648,4210,11,3,16,0.0994
dragnet,b82e16e4593402cdb35f4cb53541af9219fa756a4c403de7ebd7e0d2110eae5c,0.141935,23,3,116,289,2,1,6,0.0532
dragnet,85b8bee039fe99d7d4815c9b9343c3245b775580f15efd37e21b2a04cdf52d68,0.218656,61,8,521,2287,6,2,14,0.0979
dragnet,55d7d5ab95a55693bbd3148181dfea6c4429b6711134be6cc01ee76f654994c6,0.849673,81,21,4295,3621,17,4,20,0.1220
dragnet,d2c403abae6b51c60ceba357d3c72297567a95d4994dbe0df87665228b13ff99,0.830877,103,32,7266,6246,27,5,15,0.1212
dragnet,6d233299e4504d1c407d90553b61d02b216f11390b1b5daedd227267d12aaa42,0.598375,118,17,2523,4007,16,1,42,0.1315
dragnet,7668bda1bfb66c82a48a641c094bf0a493b5d2e07a2a479c622281e35051d410,0.833048,128,36,8446,6902,20,16,24,0.1935
dragnet,2a8a3ad0b201e80dbf040a82dd4ccc6962dbedac102b7521d1dab41b1f872450,0.652778,66,23,2430,1720,17,6,11,0.1028
dragnet,3d06ead71cdfc9f8cb860af5cc53cbcb15d98d4d1e4a7741cd97f202f24870cd,0.385185,91,12,849,1303,4,8,17,0.0985
dragnet,96f8098b6c7078ea41d4d821f7e731d0ecfbc19cd2da75c13b3b83f9a0520bd6,0.914750,167,18,3753,3786,14,4,36,0.2336
dragnet,f69642a16cf87b4bb20904333d2857116701b56b8b112948cdd95683c116af3a,0.868912,70,26,5088,5273,24,2,18,0.1004
dragnet,cf817d8cffc0e2ac7a1b4509a43fd2130a3aa01ace7a82a98d6dc3063ab2eca4,0.719101,258,36,4519,2830,24,12,19,0.3118
dragnet,d2d0e95397836d420b3d03da48ea1972a490bca99b486da4f081abdca0de10bc,0.536585,59,4,148,79,2,2,2,0.0807
dragnet,e4aeb525719770ba229e212c4c6502f373e4520163795a8407fa54b5d7d022ef,0.000000,80,2,51,501,1,1,4,0.1163
dragnet,2439c784896dc5af1f1ef1fef2a055a42a87c4d78060828352182643e4d7aab5,0.793285,67,19,4132,3225,9,10,13,0.0924
dragnet,a3bbdb43d2a0cc3c29b9fbbeb8b5c39e9d2ec5d96faf56995197eefee5a2f8cf,0.000000,97,2,133,1297,0,2,24,0.1286
dragnet,b86817f70397a87149da5b249381e37663c06bc0e438e4638585270812c06183,0.214386,137,6,543,1424,4,2,41,0.1425
dragnet,9ac5c40c949412bdb671b8f34c551428d4257c90db14255c510575000da81cbe,0.804549,75,13,3764,2851,8,5,14,0.0842
dragnet,56d753ff3bc7d0b4cac4c946b62469c13e3a4667f1e26f640e7ca50e4ab179bc,0.136364,104,2,43,188,1,1,4,0.1737
dragnet,b054a3eb45904fe53fca89ee62485a9a3f2a265942100de60824bd1cbec10402,0.941460,61,7,1745,1743,6,1,8,0.0856
dragnet,63e0f6a00c2a0b10c26c1c759a49a5d07119ec886fd6a4d19816de4bf7db0080,0.790156,219,60,11687,10576,53,7,45,0.3159
dragnet,ba1d4d3dcc98778fa88b6e7b9f5ceea533501ff970fe22b10e3a2fdc098ecf46,0.568889,71,7,656,1106,5,2,11,0.1036
dragnet,954795b095f7f2c2b1895baed574d636e9576619eaafa88b9a560d66910b6fbf,0.405213,51,5,810,1415,2,3,6,0.0743
dragnet,beaccbee9a5f87de3f35c653fff7f913049667abfdbae52a4edf9705a705edb2,0.850123,54,12,1578,1557,6,6,7,0.0751
dragnet,5b26d2a17d4e5228f503ac13a34e75b3053dad9ae6740857cb9703c53e7f5602,0.085837,34,2,98,547,2,0,5,0.0654
dragnet,d80decb80c838340ce008514278dd0f39d6d84dc1bedd801a7ededfbc0331678,0.763490,93,38,10233,9065,34,4,16,0.1115
dragnet,e812cb2b7a7c803108048eb993a00c387725e11f3aeb297dbd9dd392b1168b43,0.164794,151,12,1079,8474,12,0,111,0.1375
dragnet,504011b0529aa872cd94f3d8277219e8c7a1677b6e26c6aff0322eef53ea26f2,0.721311,64,9,808,779,8,1,5,0.0917
dragnet,504961ef3fd4515c1f38c7223b14f388b2e7d76c081eac66c105348b7b483e3d,0.744186,75,29,4508,3586,24,5,12,0.1091
dragnet,8b4edbb64f1275e9ac56bf4c9d48ec7b99a52f19766e55d65ac6e7f2075d527f,0.648742,66,16,1768,1462,14,2,12,0.1001
dragnet,a757194f9c078100be0310e742d67d201c6663b4e236b5f9e28494a04206bee6,0.042254,42,4,115,1452,1,3,7,0.0736
dragnet,fcd255f1c285b4767115b491c0cd2aa780c062dca3cdc362f135c654a6e3081f,0.749534,78,25,2421,2838,25,0,13,0.0907
dragnet,94dee9aa777524cb5c4f234290526227ca17f3756429eea0ec3be9d74dab9c8e,0.400943,88,15,1226,1838,13,2,25,0.1091
dragnet,db496d6797b51100618a2a1e77178ca559485af9f1bff6d4e5fd75803846620d,0.154110,388,7,508,830,2,5,23,0.3687
dragnet,4158d6e2aab80892992628349ac2e1a995c81426532272f7a8cd9f22b090bac5,0.752201,93,29,4680,5718,27,2,27,0.1040
dragnet,dfc3aaccc94224dbb6bd04ddc83c7a0c919cb51531554f589ba139effffc7224,0.745604,72,7,961,1203,4,3,7,0.1184
dragnet,a52e11efcf2f4d8bfd5c29c5430f4949cb791745a259604a0aac33750d61368e,0.860015,202,28,3722,3048,11,17,18,0.1907
dragnet,c890bc09c8d83c721fbbf90e08c2fb5719fa18b8b808ab97195e6c1e23419db8,0.676617,62,19,3034,4110,16,3,15,0.0784
dragnet,fe3485e4281fb4686897d2a4bdfe811634cde80bbeb33dd025fd95bab59e3602,0.804950,81,15,2072,2198,13,2,17,0.0960
